,sy_snum,sy_pnum,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
197,1,1,16.9287,0.00635,-0.00635,10.166,0.035,-0.035,6.331,0.018000000000000002,-0.018000000000000002,9.40765,0.0005,-0.0005
198,1,2,18.1459,0.0165,-0.0165,10.844,0.008,-0.008,6.816,0.016,-0.016,9.983369999999999,0.000669,-0.000669
199,1,2,18.1459,0.0165,-0.0165,10.844,0.008,-0.008,6.816,0.016,-0.016,9.983369999999999,0.000669,-0.000669
200,1,1,5.675773,0.0059099,-0.0059099,7.49,0.1,-0.1,3.5010000000000003,0.35200000000000004,-0.35200000000000004,10.4771,0.000603,-0.000603
201,1,1,12.6631,0.0072,-0.0073,11.66,0.1,-0.1,7.035,0.031,-0.031,10.4771,0.000603,-0.000603
202,1,1,21.3362,0.0172,-0.0172,12.903,0.069,-0.069,7.887,0.021,-0.021,11.6605,0.0006,-0.0006
203,1,3,9.06456,0.00367,-0.00367,9.81,0.1,-0.1,5.622999999999998,0.021,-0.021,8.89138,0.00037400000000000004,-0.00037400000000000004
204,1,3,9.06456,0.00367,-0.00367,9.81,0.1,-0.1,5.622999999999998,0.021,-0.021,8.89138,0.00037400000000000004,-0.00037400000000000004
205,1,3,9.06456,0.00367,-0.00367,9.81,0.1,-0.1,5.622999999999998,0.021,-0.021,8.89138,0.00037400000000000004,-0.00037400000000000004
206,1,1,9.753210000000001,0.00898,-0.00896,10.67,0.1,-0.1,6.073,0.016,-0.016,9.571480000000001,0.0009339999999999999,-0.0009339999999999999
207,1,1,14.2358,0.01515,-0.01515,11.49,0.1,-0.1,6.691,0.036000000000000004,-0.036000000000000004,10.3249,0.000749,-0.000749
208,1,1,17.5299,0.0785,-0.0778,5.18799,0.023,-0.023,4.033,0.238,-0.238,5.04156,0.0040501999999999995,-0.0040501999999999995
209,1,1,10.4092,0.00955,-0.00955,9.71,0.1,-0.1,5.683,0.02,-0.02,8.85881,0.001355,-0.001355
210,1,3,6.2981,0.002095,-0.002095,10.57,0.1,-0.1,5.8370000000000015,0.023,-0.023,9.411,0.0011970000000000001,-0.0011970000000000001
211,1,3,6.2981,0.002095,-0.002095,10.57,0.1,-0.1,5.8370000000000015,0.023,-0.023,9.411,0.0011970000000000001,-0.0011970000000000001
212,1,3,6.2981,0.002095,-0.002095,10.57,0.1,-0.1,5.8370000000000015,0.023,-0.023,9.411,0.0011970000000000001,-0.0011970000000000001
213,1,1,6.4724900000000005,0.001155,-0.001155,10.066,0.039,-0.039,5.832999999999998,0.024,-0.024,9.13702,0.000851,-0.000851
214,1,1,10.3796,0.00335,-0.00335,9.7,0.1,-0.1,5.624,0.016,-0.016,8.81875,0.000404,-0.000404
215,3,5,7.24396,0.00486,-0.00485,10.602,0.023,-0.023,6.0360000000000005,0.02,-0.02,9.38033,0.000709,-0.000709
216,3,5,7.24396,0.00486,-0.00485,10.602,0.023,-0.023,6.0360000000000005,0.02,-0.02,9.38033,0.000709,-0.000709
217,3,5,7.24396,0.00486,-0.00485,10.602,0.023,-0.023,6.0360000000000005,0.02,-0.02,9.38033,0.000709,-0.000709
218,3,5,7.24396,0.00486,-0.00485,10.602,0.023,-0.023,6.0360000000000005,0.02,-0.02,9.38033,0.000709,-0.000709
219,3,5,7.24396,0.00486,-0.00485,10.602,0.023,-0.023,6.0360000000000005,0.02,-0.02,9.38033,0.000709,-0.000709
220,1,1,4.54896,0.001015,-0.001015,9.38,0.1,-0.1,4.855,0.018000000000000002,-0.018000000000000002,8.330630000000001,0.001213,-0.001213
221,2,4,16.0272,0.0101,-0.0101,9.58,0.1,-0.1,5.825,0.029,-0.029,8.865169999999997,0.000528,-0.000528
222,2,4,16.0272,0.0101,-0.0101,9.58,0.1,-0.1,5.825,0.029,-0.029,8.865169999999997,0.000528,-0.000528
223,2,4,16.0272,0.0101,-0.0101,9.58,0.1,-0.1,5.825,0.029,-0.029,8.865169999999997,0.000528,-0.000528
224,2,4,16.0272,0.0101,-0.0101,9.58,0.1,-0.1,5.825,0.029,-0.029,8.865169999999997,0.000528,-0.000528
225,1,2,5.00671,0.0021,-0.0021,10.94,0.1,-0.1,5.606,0.02,-0.02,9.57025,0.001221,-0.001221
226,1,2,5.00671,0.0021,-0.0021,10.94,0.1,-0.1,5.606,0.02,-0.02,9.57025,0.001221,-0.001221
227,1,1,14.3155,0.0081,-0.0081,9.98,0.1,-0.1,6.066,0.018000000000000002,-0.018000000000000002,9.1671,0.0009140000000000001,-0.0009140000000000001
228,1,2,4.54939,0.0006799999999999999,-0.0006799999999999999,9.15,0.1,-0.1,4.548,0.021,-0.021,8.02754,0.0008619999999999999,-0.0008619999999999999
229,1,2,4.54939,0.0006799999999999999,-0.0006799999999999999,9.15,0.1,-0.1,4.548,0.021,-0.021,8.02754,0.0008619999999999999,-0.0008619999999999999
230,1,2,4.96435,0.001065,-0.001065,8.66,0.1,-0.1,4.501,0.018000000000000002,-0.018000000000000002,7.737610000000001,0.0007019999999999999,-0.0007019999999999999
231,1,2,4.96435,0.001065,-0.001065,8.66,0.1,-0.1,4.501,0.018000000000000002,-0.018000000000000002,7.737610000000001,0.0007019999999999999,-0.0007019999999999999
232,1,1,8.80058,0.0036149999999999997,-0.0036149999999999997,10.41,0.1,-0.1,5.5939999999999985,0.017,-0.017,9.2245,0.000651,-0.000651
233,2,1,10.7836,0.0054,-0.0053,6.12,0.03,-0.03,4.125,0.036000000000000004,-0.036000000000000004,5.88516,0.0007256000000000001,-0.0007256000000000001
234,1,4,4.67517,0.0016699999999999998,-0.0016699999999999998,10.16,0.1,-0.1,5.01,0.021,-0.021,8.8753,0.00145,-0.00145
235,1,4,4.67517,0.0016699999999999998,-0.0016699999999999998,10.16,0.1,-0.1,5.01,0.021,-0.021,8.8753,0.00145,-0.00145
236,1,4,4.67517,0.0016699999999999998,-0.0016699999999999998,10.16,0.1,-0.1,5.01,0.021,-0.021,8.8753,0.00145,-0.00145
237,1,4,4.67517,0.0016699999999999998,-0.0016699999999999998,10.16,0.1,-0.1,5.01,0.021,-0.021,8.8753,0.00145,-0.00145
238,1,2,3.29,0.01,-0.01,7.35,0.0,-0.2,3.465,0.2,-0.017,6.5219927,0.0009400000000000001,-0.0009400000000000001
239,1,2,3.29,0.01,-0.01,7.35,0.0,-0.2,3.465,0.2,-0.017,6.5219927,0.0009400000000000001,-0.0009400000000000001
240,1,2,4.471,0.00215,-0.00215,12.71,0.2,-0.2,6.648,0.017,-0.017,10.6711,0.0009400000000000001,-0.0009400000000000001
241,1,2,4.471,0.00215,-0.00215,12.71,0.2,-0.2,6.648,0.017,-0.017,10.6711,0.0009400000000000001,-0.0009400000000000001
242,1,1,11.9315,0.0093,-0.0093,9.4,0.1,-0.1,5.5539999999999985,0.026,-0.026,8.631860000000001,0.000584,-0.000584
243,1,3,29.661,0.0543,-0.0541,10.37,0.03,-0.03,7.193,0.024,-0.024,9.83773,0.000411,-0.000411
244,1,3,29.661,0.0543,-0.0541,10.37,0.03,-0.03,7.193,0.024,-0.024,9.83773,0.000411,-0.000411
245,1,3,29.661,0.0543,-0.0541,10.37,0.03,-0.03,7.193,0.024,-0.024,9.83773,0.000411,-0.000411
246,1,1,151.16899999999995,1.096,-1.081,11.593,0.13699999999999998,-0.13699999999999998,7.096,0.02,-0.02,11.2608,0.008872,-0.008872
247,1,1,108.5,0.513,-0.508,12.416,0.046,-0.046,9.152,0.021,-0.021,11.8633,0.001533,-0.001533
248,1,1,47.5501,0.1649,-0.1638,14.146,0.099,-0.099,9.345,0.015,-0.015,12.9656,0.0016760000000000002,-0.0016760000000000002
249,1,1,14.9545,0.00725,-0.00725,10.03,0.1,-0.1,6.16,0.016,-0.016,9.26515,0.000412,-0.000412
250,2,1,9.8528,0.00328,-0.00328,9.56,0.1,-0.1,5.371,0.02,-0.02,8.66282,0.000685,-0.000685
251,1,1,8.15728,0.00232,-0.00232,9.62,0.1,-0.1,5.572,0.02,-0.02,8.73899,0.000634,-0.000634
252,2,1,158.97899999999996,0.977,-0.965,9.827,0.194,-0.194,8.857999999999997,0.018000000000000002,-0.018000000000000002,10.1786,0.000384,-0.000384
253,1,2,37.7647,0.0337,-0.0336,9.46,0.03,-0.03,7.009,0.02,-0.02,9.15098,0.000293,-0.000293
254,1,2,37.7647,0.0337,-0.0336,9.46,0.03,-0.03,7.009,0.02,-0.02,9.15098,0.000293,-0.000293
255,1,1,142.751,0.453,-0.45,12.665,0.057,-0.057,10.108,0.016,-0.016,12.4197,0.00023799999999999998,-0.00023799999999999998
256,1,2,246.81,2.228,-2.188,10.421,0.008,-0.008,8.975,0.017,-0.017,10.4168,0.000254,-0.000254
257,1,2,246.81,2.228,-2.188,10.421,0.008,-0.008,8.975,0.017,-0.017,10.4168,0.000254,-0.000254
258,2,1,222.663,1.257,-1.244,9.988,0.004,-0.004,8.851,0.019,-0.019,9.87283,0.000338,-0.000338
259,1,1,192.516,2.053,-2.01,12.41,0.036000000000000004,-0.036000000000000004,9.641,0.019,-0.019,11.7232,0.000278,-0.000278
260,3,1,226.637,4.471,-4.305,10.911,0.008,-0.008,9.553001,0.02,-0.02,10.7568,0.000256,-0.000256
261,1,2,92.3831,0.4851,-0.4802,10.375,0.005,-0.005,8.544,0.025,-0.025,10.2743,0.000306,-0.000306
262,1,2,92.3831,0.4851,-0.4802,10.375,0.005,-0.005,8.544,0.025,-0.025,10.2743,0.000306,-0.000306
263,1,1,161.4,0.61,-0.605,12.597,0.069,-0.069,10.234,0.017,-0.017,12.3682,0.000283,-0.000283
264,1,1,202.078,1.471,-1.4509999999999998,12.826,0.057,-0.057,10.546,0.019,-0.019,12.5567,0.00023799999999999998,-0.00023799999999999998
265,1,1,127.774,0.425,-0.423,8.72,0.03,-0.03,7.603,0.02,-0.02,8.598419999999999,0.00025,-0.00025
266,1,1,71.0374,0.1994,-0.1983,11.231,0.023,-0.023,8.601,0.019,-0.019,10.9903,0.001176,-0.001176
267,1,1,277.278,3.215,-3.144,11.459,0.025,-0.025,10.111,0.018000000000000002,-0.018000000000000002,11.5583,0.0012029999999999999,-0.0012029999999999999
268,2,1,81.7647,0.2505,-0.2489,9.763,0.004,-0.004,7.8370000000000015,0.021,-0.021,9.51936,0.000234,-0.000234
269,1,1,364.8130000000001,4.772,-4.6530000000000005,11.937,0.039,-0.039,10.791,0.02,-0.02,12.1741,0.000592,-0.000592
270,2,1,415.344,6.636,-6.435,11.762,0.022,-0.022,10.543,0.02,-0.02,11.6396,0.00047599999999999997,-0.00047599999999999997
271,1,1,300.384,4.3,-4.182,13.146,0.092,-0.092,10.815,0.018000000000000002,-0.018000000000000002,12.8416,0.000244,-0.000244
272,1,1,141.83700000000005,1.152,-1.133,11.757,0.025,-0.025,9.581,0.023,-0.023,11.4641,0.000553,-0.000553
273,2,1,199.173,1.4509999999999998,-1.43,12.052,0.069,-0.069,10.109,0.021,-0.021,11.9562,0.000319,-0.000319
274,1,1,401.319,5.542000000000002,-5.395,13.098,0.114,-0.114,11.104,0.018000000000000002,-0.018000000000000002,12.8718,0.000233,-0.000233
275,2,1,313.576,4.43,-4.31,11.825,0.021,-0.021,10.297,0.02,-0.02,11.7336,0.000328,-0.000328
276,2,1,134.554,0.48,-0.477,11.856,0.021,-0.021,9.448,0.025,-0.025,11.2795,0.000606,-0.000606
277,2,1,213.985,2.217,-2.173,10.352,0.006999999999999999,-0.006999999999999999,9.151,0.023,-0.023,10.2998,0.000393,-0.000393
278,1,1,344.05,2.9130000000000003,-2.865,11.667,0.015,-0.015,10.083,0.021,-0.021,11.4501,0.000377,-0.000377
279,2,1,289.205,5.355,-5.167000000000002,11.439,0.015,-0.015,9.99,0.022,-0.022,11.1335,0.000479,-0.000479
280,2,1,396.11,7.647,-7.3679999999999986,11.032,0.014,-0.014,10.004,0.018000000000000002,-0.018000000000000002,11.0238,0.0009339999999999999,-0.0009339999999999999
281,1,1,249.325,2.804,-2.744,10.403,0.006999999999999999,-0.006999999999999999,9.247,0.023,-0.023,10.1944,0.000263,-0.000263
282,3,1,506.965,13.193,-12.550999999999998,12.389,0.092,-0.092,11.03,0.021,-0.021,12.2802,0.000334,-0.000334
283,1,1,294.4190000000001,2.269,-2.235,12.146,0.025,-0.025,10.603,0.021,-0.021,12.093,0.000533,-0.000533
284,1,1,390.594,2.7230000000000003,-2.6860000000000004,13.427,0.126,-0.126,11.667,0.02,-0.02,13.2615,0.000848,-0.000848
285,1,1,255.206,2.4730000000000003,-2.427,12.525,0.103,-0.103,10.501,0.017,-0.017,12.3021,0.00025699999999999996,-0.00025699999999999996
286,2,1,697.0039999999998,17.938,-17.075,12.282,0.08,-0.08,11.157,0.02,-0.02,12.2269,0.00024900000000000004,-0.00024900000000000004
287,2,1,320.451,2.852,-2.802,11.118,0.01,-0.01,9.770000999999999,0.02,-0.02,11.0634,0.000528,-0.000528
288,1,1,464.469,6.537000000000001,-6.3610000000000015,11.34,0.014,-0.014,10.009,0.018000000000000002,-0.018000000000000002,11.4162,0.000746,-0.000746
289,2,1,348.185,4.529,-4.417,11.365,0.02,-0.02,9.728,0.029,-0.029,10.939,0.000522,-0.000522
290,1,1,405.23800000000006,7.779,-7.496,12.125,0.046,-0.046,10.626,0.026,-0.026,12.0031,0.00021,-0.00021
291,1,1,528.825,7.5870000000000015,-7.379,13.279000000000002,0.057,-0.057,11.764,0.023,-0.023,13.2165,0.000296,-0.000296
292,1,2,347.85,2.226,-2.199,13.225,0.069,-0.069,11.275,0.018000000000000002,-0.018000000000000002,12.9729,0.00031099999999999997,-0.00031099999999999997
293,1,2,347.85,2.226,-2.199,13.225,0.069,-0.069,11.275,0.018000000000000002,-0.018000000000000002,12.9729,0.00031099999999999997,-0.00031099999999999997
294,1,1,298.64,6.0310000000000015,-5.801,12.783,0.08,-0.08,10.201,0.023,-0.023,12.3977,0.00019099999999999998,-0.00019099999999999998
295,1,1,290.736,5.11,-4.94,11.997,0.069,-0.069,9.924,0.023,-0.023,11.6843,0.000389,-0.000389
296,1,1,350.351,3.552,-3.482,10.205,0.006,-0.006,9.346,0.017,-0.017,10.2071,0.000234,-0.000234
297,1,1,303.336,1.812,-1.791,11.954,0.029,-0.029,10.481,0.018000000000000002,-0.018000000000000002,11.8224,0.000188,-0.000188
298,1,1,515.4580000000002,16.695999999999998,-15.697,11.703,0.057,-0.057,10.5,0.018000000000000002,-0.018000000000000002,11.6722,0.000683,-0.000683
299,1,1,440.089,8.189,-7.901,13.51,0.103,-0.103,11.614,0.02,-0.02,13.2846,0.000302,-0.000302
300,1,1,361.155,4.2875,-4.2875,14.107,0.08,-0.08,11.621,0.021,-0.021,13.787,0.00045999999999999996,-0.00045999999999999996
301,1,1,666.802,15.276,-14.619000000000002,13.78,0.126,-0.126,12.1,0.019,-0.019,13.5142,0.000517,-0.000517
302,1,1,143.651,0.583,-0.579,13.398,0.069,-0.069,10.326,0.019,-0.019,13.0172,0.001035,-0.001035
303,1,1,511.388,3.634,-3.585,13.197,0.126,-0.126,11.627,0.025,-0.025,13.0955,0.00031800000000000003,-0.00031800000000000003
304,1,1,320.639,5.652,-5.462999999999999,10.92,0.03,-0.03,9.83,0.016,-0.016,10.8245,0.00042,-0.00042
305,3,1,279.86,3.249,-3.176,10.639,0.006999999999999999,-0.006999999999999999,9.433,0.024,-0.024,10.4253,0.000579,-0.000579
306,1,1,275.358,3.636,-3.545,10.469,0.005,-0.005,9.313,0.019,-0.019,10.3056,0.000439,-0.000439
307,1,1,738.5189999999999,19.924,-18.922,13.121,0.092,-0.092,11.528,0.025,-0.025,12.9952,0.00045099999999999996,-0.00045099999999999996
308,1,1,935.456,24.361,-23.177,13.014,0.08,-0.08,11.675,0.022,-0.022,12.8922,0.00027400000000000005,-0.00027400000000000005
309,2,1,371.686,3.563,-3.497,10.106,0.005,-0.005,8.9,0.019,-0.019,9.974960000000001,0.00041900000000000016,-0.00041900000000000016
310,1,1,202.152,0.953,-0.943,13.802,0.126,-0.126,11.019,0.018000000000000002,-0.018000000000000002,13.5442,0.000657,-0.000657
311,1,1,341.2630000000001,5.1160000000000005,-4.9689999999999985,9.774,0.005,-0.005,9.28,0.023,-0.023,9.77332,0.000336,-0.000336
312,2,1,341.079,2.431,-2.397,10.481,0.006999999999999999,-0.006999999999999999,9.334,0.018000000000000002,-0.018000000000000002,10.3654,0.000393,-0.000393
313,1,1,330.7390000000001,6.818,-6.5520000000000005,9.47,0.004,-0.004,8.963,0.024,-0.024,9.45174,0.000266,-0.000266
314,3,1,211.553,1.709,-1.682,10.358,0.005,-0.005,8.953,0.013,-0.013,10.1489,0.00044100000000000004,-0.00044100000000000004
315,1,1,455.203,8.968,-8.635,12.344,0.047,-0.047,11.015,0.021,-0.021,12.1536,0.000227,-0.000227
316,1,1,283.971,3.778,-3.682,12.155,0.08,-0.08,10.58,0.023,-0.023,11.9363,0.000263,-0.000263
317,1,1,534.889,7.724,-7.512,13.202,0.092,-0.092,11.511,0.025,-0.025,12.9838,0.000404,-0.000404
318,1,1,944.603,32.262,-30.233,14.06,0.103,-0.103,12.243,0.025,-0.025,13.8333,0.00025499999999999996,-0.00025499999999999996
319,1,1,746.138,8.501,-8.177,12.831,0.057,-0.057,11.390999999999998,0.023,-0.023,12.6766,0.000609,-0.000609
320,1,1,421.855,8.501,-8.177,13.911,0.16,-0.16,11.983,0.028,-0.028,13.6799,0.0003,-0.0003
321,1,1,513.011,9.287,-8.968,14.052,0.069,-0.069,12.037,0.019,-0.019,13.7712,0.000315,-0.000315
322,1,1,1139.55,99.7,-85.11,14.909,0.172,-0.172,12.724,0.032,-0.032,14.6473,0.000417,-0.000417
323,1,1,757.044,13.735,-13.262,13.957,0.103,-0.103,12.28,0.021,-0.021,13.6864,0.000611,-0.000611
324,1,1,400.331,10.228,-9.74,12.402,0.057,-0.057,10.698,0.021,-0.021,12.2179,0.00024900000000000004,-0.00024900000000000004
325,1,1,624.368,16.147000000000002,-15.366,14.188,0.08,-0.08,12.289,0.028,-0.028,13.8786,0.0006129999999999999,-0.0006129999999999999
326,1,1,341.925,3.674,-3.5980000000000003,13.565,0.092,-0.092,11.386,0.023,-0.023,13.3419,0.000779,-0.000779
327,1,1,229.518,1.612,-1.59,13.397,0.092,-0.092,10.942,0.019,-0.019,13.1225,0.00044,-0.00044
328,1,1,639.004,9.609,-9.334,13.84,0.069,-0.069,12.262,0.03,-0.03,13.752,0.000293,-0.000293
329,1,1,494.182,12.468,-11.88,12.915,0.092,-0.092,11.382,0.023,-0.023,12.6911,0.000292,-0.000292
330,1,1,471.158,9.125,-8.79,13.172,0.08,-0.08,11.416,0.021,-0.021,12.9353,0.000323,-0.000323
331,1,1,861.8430000000002,25.218000000000004,-23.847,13.005999999999998,0.103,-0.103,11.435,0.021,-0.021,12.8431,0.000278,-0.000278
332,1,1,816.988,41.072,-37.381,12.782,0.069,-0.069,11.55,0.023,-0.023,12.6792,0.000299,-0.000299
333,1,1,535.383,7.926,-7.7029999999999985,13.981,0.092,-0.092,12.086,0.029,-0.029,13.7929,0.000462,-0.000462
334,1,1,353.891,4.9860000000000015,-4.852,12.62,0.057,-0.057,10.877,0.019,-0.019,12.4594,0.000227,-0.000227
335,1,1,411.211,7.896,-7.608,12.433,0.034,-0.034,10.694,0.021,-0.021,11.8914,0.00031600000000000004,-0.00031600000000000004
336,2,1,342.14,2.9360000000000004,-2.888,12.283,0.057,-0.057,10.793,0.019,-0.019,12.0815,0.00020299999999999997,-0.00020299999999999997
337,1,1,773.9739999999998,20.317,-19.321,13.315,0.092,-0.092,11.572,0.023,-0.023,12.9613,0.000394,-0.000394
338,1,1,745.1160000000001,17.503,-16.730999999999998,14.386,0.114,-0.114,12.699000000000002,0.033,-0.033,14.2166,0.000337,-0.000337
339,1,1,248.46,2.164,-2.127,11.91,0.035,-0.035,10.287,0.027000000000000003,-0.027000000000000003,11.7082,0.000373,-0.000373
340,1,1,508.842,3.896,-3.896,13.857,0.13699999999999998,-0.13699999999999998,12.095,0.019,-0.019,13.679,0.000279,-0.000279
341,1,1,514.555,10.199,-9.817,12.609000000000002,0.057,-0.057,11.118,0.025,-0.025,12.4605,0.000303,-0.000303
342,1,1,856.436,21.874,-20.829,14.364,0.149,-0.149,12.809,0.026,-0.026,14.233,0.000411,-0.000411
343,2,1,211.896,2.803,-2.733,12.341,0.149,-0.149,9.947,0.021,-0.021,11.9978,0.000234,-0.000234
344,1,1,343.525,5.122000000000001,-4.976,11.967,0.03,-0.03,10.768,0.024,-0.024,12.2781,0.000227,-0.000227
345,1,1,878.5210000000002,79.923,-67.78699999999999,12.745,0.057,-0.057,11.518,0.023,-0.023,12.6539,0.00020099999999999998,-0.00020099999999999998
346,1,1,416.459,2.7260000000000004,-2.6910000000000003,13.515999999999998,0.103,-0.103,11.612,0.021,-0.021,13.2862,0.000172,-0.000172
347,1,1,1342.29,31.8,-30.39,13.478,0.103,-0.103,12.147,0.027000000000000003,-0.027000000000000003,13.2842,0.000229,-0.000229
348,1,1,737.668,14.203,-13.685,12.678,0.069,-0.069,11.498,0.023,-0.023,12.5892,0.000177,-0.000177
349,1,1,800.377,10.533,-10.269,13.682,0.114,-0.114,12.245,0.029,-0.029,13.5627,0.000273,-0.000273
350,1,1,362.273,2.259,-2.232,13.562,0.057,-0.057,11.556,0.023,-0.023,13.4014,0.000643,-0.000643
351,1,1,446.035,3.241,-3.196,14.397,0.103,-0.103,12.188,0.03,-0.03,14.1595,0.000236,-0.000236
352,1,1,772.11,11.303,-10.987,13.325,0.103,-0.103,12.137,0.021,-0.021,13.2385,0.000147,-0.000147
353,1,1,453.80800000000005,3.927,-3.861,13.783,0.126,-0.126,11.965,0.024,-0.024,13.527,0.000263,-0.000263
354,1,1,300.67,3.853,-3.759,14.602,0.069,-0.069,11.925999999999998,0.025,-0.025,14.3998,0.00037799999999999997,-0.00037799999999999997
355,2,1,263.60900000000004,1.669,-1.649,14.226,0.206,-0.206,11.427,0.021,-0.021,13.8951,0.00021600000000000002,-0.00021600000000000002
356,1,1,324.413,2.387,-2.353,14.988,0.16,-0.16,11.938,0.023,-0.023,14.5449,0.000306,-0.000306
357,1,1,246.384,1.742,-1.719,12.598,0.046,-0.046,10.703,0.023,-0.023,12.4288,0.000148,-0.000148
358,1,1,756.742,16.977999999999998,-16.261,14.045,0.069,-0.069,12.289,0.027000000000000003,-0.027000000000000003,13.8936,0.000258,-0.000258
359,1,1,389.57,3.949,-3.872,12.525,0.08,-0.08,10.867,0.021,-0.021,12.3293,0.000172,-0.000172
360,1,1,555.134,6.057,-6.057,13.844,0.114,-0.114,12.114,0.03,-0.03,13.6269,0.000254,-0.000254
361,1,1,585.77,8.501,-8.265,13.944,0.13699999999999998,-0.13699999999999998,12.046,0.027000000000000003,-0.027000000000000003,13.6564,0.000205,-0.000205
362,1,1,748.585,22.665,-21.392,13.937,0.08,-0.08,12.17,0.019,-0.019,13.7762,0.00037799999999999997,-0.00037799999999999997
363,1,1,609.8380000000002,6.099,-5.982,13.525,0.08,-0.08,12.02,0.041,-0.041,13.3498,0.00026000000000000003,-0.00026000000000000003
364,1,1,564.409,11.513,-11.07,11.477,0.011,-0.011,10.251,0.019,-0.019,11.4877,0.0007700000000000001,-0.0007700000000000001
365,1,1,279.485,3.1180000000000003,-3.05,12.333,0.069,-0.069,10.707,0.027000000000000003,-0.027000000000000003,12.1816,0.000743,-0.000743
366,2,1,403.591,13.94,-13.371,11.572,0.046,-0.046,10.289,0.023,-0.023,11.7679,0.0014609999999999998,-0.0014609999999999998
367,1,2,642.884,13.94,-13.371,14.033,0.08,-0.08,12.238,0.03,-0.03,13.7854,0.00022,-0.00022
368,1,2,642.884,13.94,-13.371,14.033,0.08,-0.08,12.238,0.03,-0.03,13.7854,0.00022,-0.00022
369,1,1,169.31799999999996,1.065,-1.051,15.044,0.092,-0.092,11.224,0.023,-0.023,14.3601,0.000275,-0.000275
370,1,1,486.474,8.584,-8.296,12.662,0.08,-0.08,10.988,0.023,-0.023,12.5004,0.000263,-0.000263
371,1,1,679.7610000000002,8.732000000000001,-8.517999999999999,13.352,0.103,-0.103,11.478,0.025,-0.025,13.0682,0.000259,-0.000259
372,1,1,523.067,10.425999999999998,-10.033,14.171,0.13699999999999998,-0.13699999999999998,12.109000000000002,0.026,-0.026,13.8321,0.000296,-0.000296
373,1,1,623.232,6.0920000000000005,-5.977,13.992,0.126,-0.126,12.216,0.024,-0.024,13.7213,0.00022,-0.00022
374,1,1,1080.15,42.25,-39.24,13.045,0.114,-0.114,11.705,0.021,-0.021,12.839,0.000245,-0.000245
375,2,1,493.32,12.619000000000002,-12.015,12.679,0.069,-0.069,11.095,0.023,-0.023,12.3793,0.00044,-0.00044
376,1,1,1477.98,36.6,-34.9,14.283,0.114,-0.114,12.761,0.026,-0.026,14.0086,0.000263,-0.000263
377,1,1,960.109,24.025,-22.9,13.698,0.114,-0.114,12.327,0.026,-0.026,13.5596,0.00020800000000000001,-0.00020800000000000001
378,1,1,603.955,10.371,-10.034,12.312,0.046,-0.046,10.949000000000002,0.019,-0.019,12.1631,0.00018600000000000002,-0.00018600000000000002
379,1,1,414.537,3.545,-3.487,14.074000000000002,0.126,-0.126,11.875,0.023,-0.023,13.7643,0.000204,-0.000204
380,1,1,240.707,1.649,-1.628,13.347,0.08,-0.08,10.976,0.026,-0.026,13.0499,0.00034500000000000004,-0.00034500000000000004
381,1,1,1458.83,68.6,-62.81,12.227,0.035,-0.035,12.04,0.026,-0.026,12.586,0.000206,-0.000206
382,1,1,140.225,0.865,-0.855,16.437,1.133,-1.133,11.727,0.025,-0.025,15.3512,0.000468,-0.000468
383,1,1,127.589,0.614,-0.609,12.324000000000002,0.046,-0.046,9.764,0.021,-0.021,12.0725,0.000278,-0.000278
384,1,1,794.637,19.412,-18.524,14.512,0.069,-0.069,12.661,0.033,-0.033,14.337,0.00028700000000000004,-0.00028700000000000004
385,1,1,638.7,12.633,-12.16,13.255999999999998,0.126,-0.126,11.479,0.022,-0.022,13.0983,0.0005480000000000001,-0.0005480000000000001
386,1,1,109.677,0.621,-0.613,6.69,0.03,-0.03,5.417999999999998,0.023,-0.023,6.655139999999999,0.000594,-0.000594
387,2,1,137.178,0.895,-0.895,6.4421,0.023,-0.023,4.129,0.024,-0.024,6.1788300000000005,0.0006786,-0.0006786
388,1,1,49.5336,0.1459,-0.1451,8.42,0.03,-0.03,6.735,0.026,-0.026,8.2387,0.00032900000000000003,-0.00032900000000000003
389,1,6,38.9607,0.0387,-0.0386,7.33,0.03,-0.03,5.8679999999999986,0.018000000000000002,-0.018000000000000002,7.1726100000000015,0.000183,-0.000183
390,1,6,38.9607,0.0387,-0.0386,7.33,0.03,-0.03,5.8679999999999986,0.018000000000000002,-0.018000000000000002,7.1726100000000015,0.000183,-0.000183
