sy_snum,sy_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasselim,pl_bmassj,pl_bmassjlim,pl_orbeccen,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqtlim,ttv_flag,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,ra,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
1,1,50.92092,0.005584,-0.005249,0.0,0.245,0.0,2.54,0.23,-0.2,0.0,0.227,0.021,-0.018000000000000002,0.0,6.99,0.0,0.022000000000000002,0.0,0.2,0.0,4.3,0.6,-0.6,0.0,666.0,0.0,0,4726.29,142.64,-127.34,0.0,0.73,0.05,-0.04,0.0,0.76,0.08,-0.08,0.0,0.129,0.079,-0.079,0.0,4.53,0.01,-0.01,0.0,132.1268608,15.6558964,321.722,3.7605,-3.7605,14.0,0.08,-0.08,11.654000000000002,0.019,-0.019,13.7484,0.000208,-0.000208
1,1,7.727283,0.001268,-0.001149,0.0,0.0698,0.0,2.53,0.2,-0.2,0.0,0.226,0.018000000000000002,-0.018000000000000002,0.0,6.94,0.0,0.0218,0.0,0.07,0.0,54.9,9.6,-8.8,0.0,666.0,0.0,0,4740.0,100.0,-100.0,0.0,0.71,0.01,-0.01,0.0,0.76,0.02,-0.02,0.0,-0.05,0.12,-0.12,0.0,4.62,0.01,-0.01,0.0,132.0098683,16.9017663,365.58099999999996,4.37,-4.27,14.818,0.172,-0.172,12.174000000000001,0.02,-0.02,14.5103,0.000285,-0.000285
1,1,8.282119999999999,0.0006,-0.0006,0.0,0.0802,0.0,2.33,0.58,-0.58,0.0,0.208,0.052000000000000005,-0.052000000000000005,0.0,6.04,0.0,0.019,0.0,0.14,0.0,310.0,178.0,-178.0,0.0,1003.0,0.0,0,5800.0,53.0,-90.0,0.0,1.01,0.27,-0.09,0.0,1.01,0.05,-0.06,0.0,0.03,0.13,-0.17,0.0,4.3,0.1,-0.1,0.0,173.1919022,2.2446794,326.381,6.282,-6.053,12.38,0.10300000000000001,-0.10300000000000001,10.605,0.024,-0.024,12.0884,0.000331,-0.000331
1,1,9.562742,0.000675,-0.0006730000000000001,0.0,0.078,0.0,2.01,0.13,-0.12,0.0,0.179,0.012,-0.011,0.0,4.7,0.0,0.0148,0.0,0.14,0.0,35.1,5.9,-5.1,0.0,723.0,0.0,0,4349.9,101.62,-96.12,0.0,0.67,0.04,-0.03,0.0,0.69,0.07,-0.07,0.0,-0.303,0.059,-0.059,0.0,4.63,0.01,-0.01,0.0,132.142853,17.190581299999998,289.543874,2.3252793,-2.3252793,14.092,0.28600000000000003,-0.28600000000000003,11.388,0.026000000000000002,-0.026000000000000002,13.9329138,0.000557,-0.000557
1,1,5.185761,2.8999999999999997e-05,-2.9999999999999997e-05,0.0,0.0525,0.0,7.5,0.14,-0.14,0.0,0.669,0.012,-0.012,0.0,43.9,0.0,0.138,0.0,0.22,0.0,89.5,12.5,-11.2,0.0,723.0,0.0,0,4551.0,74.0,-74.0,0.0,0.68,0.01,-0.01,0.0,0.72,0.01,-0.01,0.0,-0.04,0.1,-0.1,0.0,4.63,0.01,-0.01,0.0,126.9366624,17.5793267,169.398,1.061,-1.048,13.229000000000001,0.08,-0.08,10.616,0.018000000000000002,-0.018000000000000002,12.9247,0.000557,-0.000557
2,1,2.2192819999999998,0.000128,-0.00013000000000000002,0.0,0.0285,0.0,1.21,0.08,-0.08,0.0,0.108,0.006999999999999999,-0.006999999999999999,0.0,1.92,0.0,0.00606,0.0,0.21,0.0,79.9,13.1,-11.1,0.0,814.0,0.0,0,4027.0,45.0,-45.0,0.0,0.6,0.01,-0.01,0.0,0.62,0.01,-0.01,0.0,0.06,0.11,-0.11,0.0,4.68,0.01,-0.01,0.0,126.4762179,20.3593384,72.0444,0.2532,-0.2532,13.105,0.063,-0.063,9.275,0.018000000000000002,-0.018000000000000002,12.3708,0.000252,-0.000252
1,1,30.951524,0.003625,-0.0033200000000000005,0.0,0.1649,0.0,2.76,0.16,-0.16,0.0,0.246,0.014,-0.014,0.0,8.05,0.0,0.0253,0.0,0.06,0.0,2.9,0.5,-0.4,0.0,338.0,0.0,0,4035.0,52.0,-52.0,0.0,0.59,0.01,-0.01,0.0,0.62,0.01,-0.01,0.0,0.03,0.11,-0.11,0.0,4.69,0.01,-0.01,0.0,134.4441404,21.453274800000006,161.555,0.652,-0.652,14.780999999999999,0.034,-0.034,11.055,0.022000000000000002,-0.022000000000000002,14.0916,0.000306,-0.000306
1,1,6.413651,3.6e-05,-3.1e-05,0.0,0.049,0.0,2.9,0.1,-0.1,0.0,0.259,0.009000000000000001,-0.009000000000000001,0.0,8.75,0.0,0.0275,0.0,0.08,0.0,8.7,1.2,-1.1,0.0,442.0,0.0,0,3570.0,63.0,-70.0,0.0,0.39,0.02,-0.01,0.0,0.39,0.01,-0.04,0.0,0.023,0.061,-0.106,0.0,4.86,0.01,-0.09,0.0,133.6410515,23.1329509,140.385,1.32,-1.296,16.692,0.183,-0.183,11.975,0.018000000000000002,-0.018000000000000002,15.4618,0.00053,-0.00053
1,1,21.750264,0.00199,-0.001957,0.0,0.121,0.0,2.18,0.19,-0.18,0.0,0.194,0.017,-0.016,0.0,5.39,0.0,0.017,0.0,0.08,0.0,2.0,0.3,-0.3,0.0,601.0,0.0,0,3654.47,99.56,-92.33,0.0,0.4,0.03,-0.03,0.0,0.49,0.05,-0.06,0.0,0.02,0.14,-0.14,0.0,4.83,0.0,0.0,0.0,204.1418754,-14.9478195,124.156,0.83,-0.83,16.4,0.2,-0.2,11.802,0.023,-0.023,15.1508,0.000633,-0.000633
1,1,7.385655,0.0005009999999999999,-0.000509,0.0,0.0656,0.0,1.97,0.12,-0.12,0.0,0.17600000000000002,0.011,-0.011,0.0,4.54,0.0,0.0143,0.0,0.06,0.0,35.3,6.6,-5.9,0.0,601.0,0.0,0,4339.0,92.0,-92.0,0.0,0.65,0.01,-0.01,0.0,0.69,0.01,-0.01,0.0,0.02,0.14,-0.14,0.0,4.66,0.01,-0.01,0.0,203.5467021,-13.576970499999998,102.95299999999999,0.777,-0.7659999999999999,12.759,0.069,-0.069,9.712,0.021,-0.021,12.4013,0.000397,-0.000397
1,1,3.5881629999999998,2.8000000000000003e-05,-2.8999999999999997e-05,0.0,0.0411,0.0,8.37,0.33,-0.33,0.0,0.747,0.029,-0.029,0.0,52.9,0.0,0.16699999999999998,0.0,0.12,0.0,105.6,20.7,-17.8,0.0,809.0,0.0,0,4575.0,74.0,-74.0,0.0,0.66,0.01,-0.01,0.0,0.72,0.01,-0.01,0.0,-0.11,0.06,-0.06,0.0,4.65,0.01,-0.01,0.0,207.0782895,-11.588987800000002,709.9989999999999,20.526,-19.423,15.040999999999999,0.057,-0.057,12.793,0.033,-0.033,14.7871,0.000534,-0.000534
1,1,5.675819000000001,0.000411,-0.000414,0.0,0.055999999999999994,0.0,1.42,0.16,-0.13,0.0,0.127,0.014,-0.012,0.0,2.6,0.0,0.008190000000000001,0.0,0.23,0.0,68.8,11.1,-9.7,0.0,511.0,0.0,0,4469.51,171.97,-145.15,0.0,0.78,0.08,-0.06,0.0,0.71,0.07,-0.07,0.0,-0.26,0.08,-0.08,0.0,4.7,0.1,-0.1,0.0,204.4376666,-8.5970858,114.637,0.93,-0.915,12.58,0.08,-0.08,9.815,0.021,-0.021,12.2204,0.000672,-0.000672
1,1,8.239493,0.000292,-0.000291,0.0,0.057,0.0,1.04,0.1,-0.09,0.0,0.093,0.009000000000000001,-0.008,0.0,1.12,0.0,0.00352,0.0,0.13,0.0,4.5,0.6,-0.5,0.0,511.0,0.0,0,3459.09,89.05,-83.62,0.0,0.36,0.03,-0.03,0.0,0.36,0.07,-0.07,0.0,-0.54,0.12,-0.14,0.0,4.87,0.0,0.0,0.0,289.1485491,-25.6463233,27.7957,0.0746,-0.0742,13.639000000000001,0.019,-0.019,8.852,0.021,-0.021,12.4624,0.0008619999999999999,-0.0008619999999999999
1,1,39.91488,0.32477,-0.32477,0.0,0.2114,0.0,1.89,0.95,-0.95,0.0,0.16899999999999998,0.085,-0.085,0.0,4.23,0.0,0.0133,0.0,0.17,0.0,22.8,4.1,-4.1,0.0,511.0,0.0,0,5698.0,45.0,-82.0,0.0,0.78,0.09,-0.05,0.0,0.8,0.04,-0.04,0.0,-0.54,0.12,-0.14,0.0,4.33,0.07,-0.07,0.0,170.1554763,2.5027534,342.394,4.436,-4.3260000000000005,12.882,0.046,-0.046,11.169,0.026000000000000002,-0.026000000000000002,12.739,0.000294,-0.000294
1,1,2.49412,0.000132,-0.000128,0.0,0.032,0.0,1.25,0.2,-0.14,0.0,0.112,0.018000000000000002,-0.012,0.0,2.1,0.0,0.0066,0.0,0.17,0.0,136.4,45.8,-35.8,0.0,2062.0,0.0,0,4356.47,196.73,-172.4,0.0,0.74,0.11,-0.08,0.0,0.7,0.07,-0.07,0.0,-0.24,0.08,-0.08,0.0,4.62,0.1,-0.1,0.0,290.2705419,-19.6908744,118.01100000000001,0.519,-0.514,12.675999999999998,0.092,-0.092,9.857999999999999,0.023,-0.023,12.3253,0.000203,-0.000203
1,1,0.36930999999999997,1e-05,-1e-05,0.0,0.0095,0.0,1.7,0.09,-0.05,0.0,0.152,0.008,-0.004,0.0,6.3,0.0,0.01982,0.0,0.0,0.0,1.8,0.25,-0.23,0.0,2062.0,0.0,0,5245.0,46.0,-52.0,0.0,0.75,0.01,-0.01,0.0,0.84,0.01,-0.01,0.0,-0.17,0.03,-0.03,0.0,4.61,0.01,-0.01,0.0,182.751404,-9.7652392,152.509,1.079,-1.063,12.129000000000001,0.092,-0.092,10.051,0.026000000000000002,-0.026000000000000002,11.8999,0.000602,-0.000602
1,1,9.1751,0.0023,-0.0027,0.0,0.0916,0.0,14.572,0.785,-0.785,0.0,1.3,0.07,-0.07,0.0,155.7367,0.0,0.49,0.0,0.29,0.0,1.8,0.25,-0.23,0.0,1586.0,0.0,0,4840.0,90.0,-90.0,0.0,3.85,0.13,-0.13,0.0,1.08,0.08,-0.08,0.0,-0.01,0.08,-0.08,0.0,3.3,0.01,-0.01,0.0,182.1662666,-8.7472172,609.818,17.942,-16.962,12.071,0.069,-0.069,9.54,0.023,-0.023,11.64,0.000572,-0.000572
1,4,3.07133,0.00011,-0.00011,0.0,0.03194,0.0,1.34,0.077,-0.076,0.0,0.12,0.006999999999999999,-0.006999999999999999,0.0,2.36,0.0,0.00742,0.0,0.1,0.0,1.8,0.25,-0.23,0.0,296.0,0.0,0,3655.0,80.0,-80.0,0.0,0.46,0.02,-0.02,0.0,0.46,0.01,-0.01,0.0,0.15,0.03,-0.03,0.0,4.66,0.02,-0.02,0.0,70.1493775,25.0098135,75.1703,0.2012,-0.2012,14.073,0.013999999999999999,-0.013999999999999999,10.279000000000002,0.018000000000000002,-0.018000000000000002,13.3245,0.000311,-0.000311
1,4,4.86784,0.00011999999999999999,-0.00011999999999999999,0.0,0.04341,0.0,1.6030000000000002,0.09,-0.08800000000000001,0.0,0.14300000000000002,0.008,-0.008,0.0,3.2,0.0,0.0101,0.0,0.1,0.0,1.8,0.25,-0.23,0.0,296.0,0.0,0,3655.0,80.0,-80.0,0.0,0.46,0.02,-0.02,0.0,0.46,0.01,-0.01,0.0,0.15,0.03,-0.03,0.0,4.66,0.02,-0.02,0.0,70.1493775,25.0098135,75.1703,0.2012,-0.2012,14.073,0.013999999999999999,-0.013999999999999999,10.279000000000002,0.018000000000000002,-0.018000000000000002,13.3245,0.000311,-0.000311
1,4,11.02454,0.00036,-0.00035,0.0,0.07487,0.0,2.003,0.107,-0.107,0.0,0.179,0.01,-0.01,0.0,4.67,0.0,0.0147,0.0,0.1,0.0,1.8,0.25,-0.23,0.0,296.0,0.0,0,3655.0,80.0,-80.0,0.0,0.46,0.02,-0.02,0.0,0.46,0.01,-0.01,0.0,0.15,0.03,-0.03,0.0,4.66,0.02,-0.02,0.0,70.1493775,25.0098135,75.1703,0.2012,-0.2012,14.073,0.013999999999999999,-0.013999999999999999,10.279000000000002,0.018000000000000002,-0.018000000000000002,13.3245,0.000311,-0.000311
1,4,26.5841,0.0018,-0.0017,0.0,0.1346,0.0,1.73,0.14,-0.13,0.0,0.154,0.012,-0.012,0.0,3.64,0.0,0.0115,0.0,0.1,0.0,1.8,0.25,-0.23,0.0,296.0,0.0,0,3655.0,80.0,-80.0,0.0,0.46,0.02,-0.02,0.0,0.46,0.01,-0.01,0.0,0.15,0.03,-0.03,0.0,4.66,0.02,-0.02,0.0,70.1493775,25.0098135,75.1703,0.2012,-0.2012,14.073,0.013999999999999999,-0.013999999999999999,10.279000000000002,0.018000000000000002,-0.018000000000000002,13.3245,0.000311,-0.000311
2,3,7.975292,0.000833,-0.0007700000000000001,0.0,0.11728,0.0,0.99,0.06,-0.04,0.0,0.08800000000000001,0.005,-0.004,0.0,0.937,0.0,0.00295,0.0,0.1,0.0,11.9,3.7,-3.2,0.0,553.0,0.0,0,4499.0,50.0,-50.0,0.0,0.66,0.02,-0.02,0.0,0.74,0.02,-0.02,0.0,0.15,0.03,-0.03,0.0,4.66,0.02,-0.02,0.0,67.4128615,22.8825674,59.2474,0.1877,-0.1865,11.100999999999999,0.057,-0.057,8.368,0.019,-0.019,10.8545,0.000535,-0.000535
2,3,17.307137,0.000252,-0.00028399999999999996,0.0,0.11728,0.0,2.91,0.11,-0.1,0.0,0.26,0.01,-0.009000000000000001,0.0,8.8,0.0,0.0277,0.0,0.13,0.0,11.9,3.7,-3.2,0.0,425.0,0.0,0,4499.0,50.0,-50.0,0.0,0.66,0.02,-0.02,0.0,0.74,0.02,-0.02,0.0,0.15,0.03,-0.03,0.0,4.66,0.02,-0.02,0.0,67.4128615,22.8825674,59.2474,0.1877,-0.1865,11.100999999999999,0.057,-0.057,8.368,0.019,-0.019,10.8545,0.000535,-0.000535
2,3,25.575065,0.002418,-0.002357,0.0,0.0058,0.0,1.45,0.11,-0.08,0.0,0.129,0.01,-0.006999999999999999,0.0,2.7,0.0,0.008490000000000001,0.0,0.14,0.0,486.0,37.0,-35.0,0.0,373.0,0.0,0,4499.0,50.0,-50.0,0.0,0.66,0.02,-0.02,0.0,0.74,0.02,-0.02,0.0,0.15,0.03,-0.03,0.0,4.66,0.02,-0.02,0.0,67.4128615,22.8825674,59.2474,0.1877,-0.1865,11.100999999999999,0.057,-0.057,8.368,0.019,-0.019,10.8545,0.000535,-0.000535
1,1,0.179715,1e-06,-1e-06,0.0,0.0058,0.0,0.89,0.09,-0.09,0.0,0.079,0.008,-0.008,0.0,158.915,1.0,0.5,1.0,0.0,0.0,486.0,37.0,-35.0,0.0,1471.0,0.0,0,3492.0,70.0,-70.0,0.0,0.44,0.04,-0.04,0.0,0.46,0.05,-0.05,0.0,0.08,0.12,-0.12,0.0,4.82,0.04,-0.04,0.0,186.870426,-6.1952168,98.8765,0.6176,-0.6101,15.94,0.2,-0.2,10.882,0.023,-0.023,14.4345,0.000618,-0.000618
1,5,2.35322,0.00036,-0.00036,0.0,0.0338,0.0,1.57,0.28,-0.17,0.0,0.14,0.025,-0.015,0.0,3.09,0.0,0.00972,0.0,0.40299999999999997,1.0,486.0,37.0,-35.0,0.0,524.0,0.0,0,5378.0,60.0,-60.0,0.0,0.86,0.08,-0.08,0.0,0.93,0.06,-0.06,0.0,0.16,0.04,-0.04,0.0,4.59,0.07,-0.07,0.0,348.9490311,-10.8497391,202.585,2.028,-1.989,12.245999999999999,0.092,-0.092,10.305,0.021,-0.021,12.0252,0.000364,-0.000364
1,5,3.5598699999999996,0.00022999999999999998,-0.00022,0.0,0.04454,0.0,2.52,0.34,-0.16,0.0,0.225,0.03,-0.014,0.0,6.9,0.0,0.0217,0.0,0.29600000000000004,1.0,279.0,21.0,-20.0,0.0,524.0,0.0,0,5378.0,60.0,-60.0,0.0,0.86,0.08,-0.08,0.0,0.93,0.06,-0.06,0.0,0.16,0.04,-0.04,0.0,4.59,0.07,-0.07,0.0,348.9490311,-10.8497391,202.585,2.028,-1.989,12.245999999999999,0.092,-0.092,10.305,0.021,-0.021,12.0252,0.000364,-0.000364
1,5,5.404780000000001,0.00047999999999999996,-0.00045999999999999996,0.0,0.058829999999999986,0.0,2.66,0.39,-0.18,0.0,0.237,0.035,-0.016,0.0,7.56,0.0,0.0238,0.0,0.348,1.0,160.0,12.0,-11.0,0.0,524.0,0.0,0,5378.0,60.0,-60.0,0.0,0.86,0.08,-0.08,0.0,0.93,0.06,-0.06,0.0,0.16,0.04,-0.04,0.0,4.59,0.07,-0.07,0.0,348.9490311,-10.8497391,202.585,2.028,-1.989,12.245999999999999,0.092,-0.092,10.305,0.021,-0.021,12.0252,0.000364,-0.000364
1,5,8.261439999999999,0.00045,-0.00044,0.0,0.07807,0.0,3.29,0.35,-0.18,0.0,0.294,0.031,-0.016,0.0,10.8,0.0,0.0341,0.0,0.315,1.0,91.1,7.0,-6.6,0.0,524.0,0.0,0,5378.0,60.0,-60.0,0.0,0.86,0.08,-0.08,0.0,0.93,0.06,-0.06,0.0,0.16,0.04,-0.04,0.0,4.59,0.07,-0.07,0.0,348.9490311,-10.8497391,202.585,2.028,-1.989,12.245999999999999,0.092,-0.092,10.305,0.021,-0.021,12.0252,0.000364,-0.000364
1,5,12.757589999999999,0.0009199999999999999,-0.0009199999999999999,0.0,0.1043,0.0,2.81,0.36,-0.19,0.0,0.251,0.032,-0.017,0.0,8.3,0.0,0.0261,0.0,0.364,1.0,51.0,3.9,-3.7,0.0,524.0,0.0,0,5378.0,60.0,-60.0,0.0,0.86,0.08,-0.08,0.0,0.93,0.06,-0.06,0.0,0.16,0.04,-0.04,0.0,4.59,0.07,-0.07,0.0,348.9490311,-10.8497391,202.585,2.028,-1.989,12.245999999999999,0.092,-0.092,10.305,0.021,-0.021,12.0252,0.000364,-0.000364
1,1,28.380619,0.000551,-0.000528,0.0,0.1796,0.0,9.11,0.17,-0.17,0.0,0.813,0.015,-0.015,0.0,123.00021,0.0,0.387,0.0,0.12,0.0,8.0,1.9,-1.9,0.0,524.0,0.0,0,5370.0,68.0,-68.0,0.0,0.88,0.01,-0.01,0.0,0.96,0.02,-0.02,0.0,0.24,0.05,-0.05,0.0,4.54,0.02,-0.02,0.0,289.066707,-17.9107147,153.856,0.932,-0.9209999999999999,11.652000000000001,0.02,-0.02,9.66,0.023,-0.023,11.4626,0.000529,-0.000529
1,1,8.36802,0.00018999999999999998,-0.00018999999999999998,0.0,0.0627,0.0,4.81,0.42,-0.42,0.0,0.429,0.037000000000000005,-0.037000000000000005,0.0,20.7,0.0,0.065,0.0,0.14,0.0,8.0,1.9,-1.9,0.0,488.0,0.0,0,3789.0,17.0,-16.0,0.0,0.45,0.01,-0.01,0.0,0.47,0.01,-0.01,0.0,-0.37,0.03,-0.04,0.0,4.61,0.01,-0.01,0.0,178.05687450000005,2.5941222,364.048,8.099,-8.099,15.78,1.133,-1.133,12.610999999999999,0.031,-0.031,15.5348,0.000609,-0.000609
1,1,6.56918,4e-05,-4e-05,0.0,0.0687,0.0,12.25,0.17,-0.17,0.0,1.093,0.015,-0.015,0.0,323.8687700000001,0.0,1.0190000000000001,0.0,0.12,0.0,188.5,7.7,-7.7,0.0,957.0,0.0,0,5705.0,50.0,-48.0,0.0,0.99,0.01,-0.01,0.0,1.0,0.02,-0.02,0.0,0.13,0.04,-0.04,0.0,4.45,0.01,-0.01,0.0,188.1373172,-9.6076115,347.917,8.287,-7.917000000000001,12.727,0.092,-0.092,10.995,0.021,-0.021,12.4814,0.000166,-0.000166
1,2,0.28032440000000003,1.5e-06,-1.5e-06,0.0,0.00716,0.0,1.51,0.05,-0.05,0.0,0.135,0.004,-0.004,0.0,5.08,0.0,0.01598,0.0,0.0,0.0,20.7,4.8,-4.8,0.0,2039.0,0.0,0,4599.0,79.0,-79.0,0.0,0.68,0.02,-0.02,0.0,0.71,0.03,-0.03,0.0,-0.06,0.08,-0.1,0.0,4.62,0.02,-0.03,0.0,350.91704639999995,-1.1891827,61.8736,0.1662,-0.1654,11.454,0.023,-0.023,8.401,0.023,-0.023,10.7217,0.000692,-0.000692
1,2,7.7485,0.00022,-0.00022,0.0,0.0259,0.0,7.0,4.6,-2.8,0.0,0.624,0.41,-0.25,0.0,7.4,1.0,0.02328,1.0,0.0,0.0,20.7,4.8,-4.8,0.0,534.0,0.0,0,4599.0,79.0,-79.0,0.0,0.68,0.02,-0.02,0.0,0.71,0.03,-0.03,0.0,-0.06,0.08,-0.1,0.0,4.62,0.02,-0.03,0.0,350.91704639999995,-1.1891827,61.8736,0.1662,-0.1654,11.454,0.023,-0.023,8.401,0.023,-0.023,10.7217,0.000692,-0.000692
1,2,2.6446,5.9999999999999995e-05,-5.9999999999999995e-05,0.0,0.0259,0.0,2.05,0.06,-0.06,0.0,0.183,0.005,-0.005,0.0,5.77,0.0,0.01816,0.0,0.129,0.0,20.7,4.8,-4.8,0.0,534.0,0.0,1,3385.0,70.0,-70.0,0.0,0.33,0.01,-0.01,0.0,0.33,0.01,-0.01,0.0,-0.02,0.12,-0.12,0.0,4.9,0.0,0.0,0.0,130.02669509999998,19.0923416,79.3002,0.478,-0.4723,16.7,0.2,-0.2,11.37,0.023,-0.023,14.9834,0.000523,-0.000523
1,2,4.004980000000001,0.00011,-0.00011,0.0,0.0159,0.0,2.19,0.07,-0.07,0.0,0.195,0.006,-0.006,0.0,7.49,0.0,0.02358,0.0,0.075,0.0,200.1,45.7,-45.7,0.0,676.0,0.0,1,3385.0,70.0,-70.0,0.0,0.33,0.01,-0.01,0.0,0.33,0.01,-0.01,0.0,0.19,0.12,-0.12,0.0,4.72,0.05,-0.05,0.0,130.02669509999998,19.0923416,79.3002,0.478,-0.4723,16.7,0.2,-0.2,11.37,0.023,-0.023,14.9834,0.000523,-0.000523
1,1,0.961917,2.6000000000000002e-05,-2.6000000000000002e-05,0.0,0.0159,0.0,1.38,0.17,-0.15,0.0,0.123,0.015,-0.013,0.0,2.48,0.0,0.0078,0.0,0.0,0.0,200.1,45.7,-45.7,0.0,676.0,0.0,0,3672.0,70.0,-70.0,0.0,0.55,0.06,-0.06,0.0,0.58,0.06,-0.06,0.0,0.19,0.12,-0.12,0.0,4.72,0.05,-0.05,0.0,293.8330329,-28.498475,90.5494,0.2767,-0.275,14.044,0.038,-0.038,9.997,0.021,-0.021,13.1913,0.000537,-0.000537
2,3,4.38395,0.0008,-0.0008,0.0,0.0454,0.0,1.33,0.19,-0.18,0.0,0.119,0.017,-0.016,0.0,2.33,0.0,0.00733,0.0,0.0,0.0,48.8,11.0,-11.0,0.0,676.0,0.0,0,4079.0,70.0,-70.0,0.0,0.63,0.06,-0.06,0.0,0.65,0.06,-0.06,0.0,-0.11,0.12,-0.12,0.0,4.65,0.05,-0.05,0.0,14.5176494,-0.193258,124.458,0.626,-0.619,13.627,0.10300000000000001,-0.10300000000000001,10.292,0.025,-0.025,13.0599,0.00078,-0.00078
2,3,6.9226,0.0007,-0.0007,0.0,0.0616,0.0,1.73,0.24,-0.21,0.0,0.154,0.021,-0.019,0.0,3.64,0.0,0.0115,0.0,0.0,0.0,26.5,6.0,-6.0,0.0,676.0,0.0,0,4079.0,70.0,-70.0,0.0,0.63,0.06,-0.06,0.0,0.65,0.06,-0.06,0.0,-0.11,0.12,-0.12,0.0,4.65,0.05,-0.05,0.0,14.5176494,-0.193258,124.458,0.626,-0.619,13.627,0.10300000000000001,-0.10300000000000001,10.292,0.025,-0.025,13.0599,0.00078,-0.00078
2,3,9.7579,0.001,-0.001,0.0,0.0774,0.0,1.64,0.24,-0.21,0.0,0.146,0.021,-0.019,0.0,3.33,0.0,0.0105,0.0,0.0,0.0,16.8,3.8,-3.8,0.0,676.0,0.0,0,4079.0,70.0,-70.0,0.0,0.63,0.06,-0.06,0.0,0.65,0.06,-0.06,0.0,-0.11,0.12,-0.12,0.0,4.65,0.05,-0.05,0.0,14.5176494,-0.193258,124.458,0.626,-0.619,13.627,0.10300000000000001,-0.10300000000000001,10.292,0.025,-0.025,13.0599,0.00078,-0.00078
1,1,11.332,0.0013,-0.0013,0.0,0.083,0.0,1.64,0.2,-0.18,0.0,0.146,0.018000000000000002,-0.016,0.0,3.33,0.0,0.0105,0.0,0.0,0.0,7.0,1.6,-1.6,0.0,676.0,0.0,0,3745.0,70.0,-70.0,0.0,0.57,0.06,-0.06,0.0,0.59,0.06,-0.06,0.0,0.11,0.12,-0.12,0.0,4.71,0.05,-0.05,0.0,9.8217519,7.2769939,123.676,0.5429999999999999,-0.539,14.543,0.17600000000000002,-0.17600000000000002,10.561,0.021,-0.021,13.7795,0.000301,-0.000301
1,1,11.8104,0.0020399999999999997,-0.0020399999999999997,0.0,0.091,0.0,2.48,0.3,-0.3,0.0,0.221,0.027000000000000003,-0.027000000000000003,0.0,6.71,0.0,0.0211,0.0,0.0,0.0,48.0,13.0,-13.0,0.0,676.0,0.0,0,5131.0,69.0,-65.0,0.0,0.68,0.06,-0.03,0.0,0.72,0.06,-0.03,0.0,-0.46,0.2,-0.14,0.0,4.57,0.06,-0.06,0.0,178.11057409999995,4.254664900000001,493.99199999999996,9.0765,-9.0765,14.758,0.172,-0.172,12.495,0.026000000000000002,-0.026000000000000002,14.4237,0.000374,-0.000374
1,1,10.59357,0.00084,-0.00084,0.0,0.0727,0.0,2.0,0.27,-0.21,0.0,0.17800000000000002,0.024,-0.019,0.0,4.66,0.0,0.0147,0.0,0.0,0.0,4.9,1.1,-1.1,0.0,566.0,0.0,0,3499.0,70.0,-70.0,0.0,0.44,0.04,-0.04,0.0,0.46,0.05,-0.05,0.0,0.09,0.12,-0.12,0.0,4.82,0.04,-0.04,0.0,18.3443908,8.9874328,102.48299999999999,0.802,-0.789,15.784,0.28600000000000003,-0.28600000000000003,11.249,0.023,-0.023,14.815,0.000543,-0.000543
2,1,3.8354760000000003,0.000266,-0.000256,0.0,0.0373,0.0,1.49,0.08,-0.08,0.0,0.133,0.006999999999999999,-0.006999999999999999,0.0,2.83,0.0,0.00889,0.0,0.0,0.0,20.8,4.8,-4.8,0.0,566.0,0.0,0,3695.0,32.0,-32.0,0.0,0.45,0.01,-0.01,0.0,0.47,0.01,-0.01,0.0,-0.19,0.07,-0.07,0.0,4.8,0.01,-0.01,0.0,19.3047733,9.5012663,69.4798,0.1524,-0.1517,14.175,0.067,-0.067,10.117,0.021,-0.021,13.3119,0.000487,-0.000487
1,1,32.6479,0.01141,-0.014830000000000001,0.0,0.1716,0.0,2.29,0.25,-0.24,0.0,0.204,0.022,-0.021,0.0,5.86,0.0,0.0184,0.0,0.0,0.0,2.9,0.7,-0.7,0.0,337.0,0.0,0,4044.0,34.0,-35.0,0.0,0.61,0.01,-0.01,0.0,0.63,0.01,-0.01,0.0,0.12,0.09,-0.08,0.0,4.67,0.01,-0.01,0.0,181.6324078,-5.827431099999999,108.449,0.414,-0.41100000000000003,13.728,0.019,-0.019,10.096,0.021,-0.021,13.0383,0.000522,-0.000522
