,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasselim,pl_bmassj,pl_bmassjlim,pl_orbeccen,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqtlim
3429,38.3774623,0.0001555,-0.0001555,0.0,0.2163,0.0,2.5,0.32,-0.18,0.0,0.223,0.028999999999999998,-0.016,0.0,6.8,0.0,0.0214,0.0,0.0,0.0,16.36,1.01,-0.95,0.0,529.0,0.0
3430,3.72873109,9.3e-07,-9.3e-07,0.0,0.0455,0.0,6.54,0.53,-0.48,0.0,0.583,0.047,-0.043,0.0,34.8,0.0,0.11,0.0,0.0,0.0,253.46,16.93,-15.71,0.0,1023.0,0.0
3431,2.24338185,2.72e-06,-2.72e-06,0.0,0.028,0.0,1.69,0.1,-0.07,0.0,0.151,0.009000000000000001,-0.006,0.0,3.5,0.0,0.011,0.0,0.0,0.0,146.51,4.5,-4.38,0.0,822.0,0.0
3432,2.33743801,2.07e-06,-2.07e-06,0.0,0.0325,0.0,2.44,0.24,-0.16,0.0,0.218,0.021,-0.013999999999999999,0.0,6.53,0.0,0.0205,0.0,0.0,0.0,308.55,16.78,-15.85,0.0,1070.0,0.0
3433,11.59822172,1.399e-05,-1.399e-05,0.0,0.0798,0.0,3.04,0.14,-0.34,0.0,0.271,0.012,-0.03,0.0,9.48,0.0,0.0298,0.0,0.0,0.0,8.24,0.85,-0.78,0.0,396.0,0.0
3434,6.57531678,3.69e-06,-3.69e-06,0.0,0.067,0.0,5.38,1.17,-0.42,0.0,0.48,0.10400000000000001,-0.037000000000000005,0.0,25.0,0.0,0.0786,0.0,0.0,0.0,683.27,80.99,-70.27,0.0,1015.0,0.0
3435,7.27503724,4.27e-06,-4.27e-06,0.0,0.0732,0.0,5.14,0.66,-0.35,0.0,0.45899999999999996,0.059000000000000004,-0.031,0.0,23.1,0.0,0.0728,0.0,0.0,0.0,113.64,75.31,-28.97,0.0,833.0,0.0
3436,12.39358604,3.829e-05,-3.829e-05,0.0,0.0983,0.0,3.01,0.32,-0.39,0.0,0.26899999999999996,0.028999999999999998,-0.035,0.0,9.32,0.0,0.0293,0.0,0.0,0.0,56.0,4.09,-3.78,0.0,677.0,0.0
3437,5.3988,4.1,-3.7,0.0,0.0617,0.0,2.354,0.02,-0.02,0.0,0.21,0.002,-0.002,0.0,7.65,0.0,0.024069999999999998,0.0,0.0,0.0,439.92,9.36,-9.17,0.0,1280.0,0.0
3438,9.6051,4.1,-3.7,0.0,0.09059,0.0,0.92,0.01,-0.01,0.0,0.08900000000000001,0.002,-0.002,0.0,2.04,0.0,0.00642,0.0,0.0,0.0,204.48,4.35,-4.26,0.0,941.0,0.0
3439,634.6,4.1,-3.7,0.0,1.4,0.0,13.9,0.82,-0.25,0.0,1.24,0.073,-0.022000000000000002,0.0,267.0,0.0,0.8400700000000001,0.0,0.112,0.0,706.62,65.25,-58.88,0.0,1147.0,0.0
3440,3.68992629,9.43e-06,-9.43e-06,0.0,0.0469,0.0,2.42,0.82,-0.25,0.0,0.21600000000000005,0.073,-0.022000000000000002,0.0,6.44,0.0,0.0203,0.0,0.0,0.0,706.62,65.25,-58.88,0.0,1147.0,0.0
3441,26.39435646,6.078e-05,-6.078e-05,0.0,0.1635,0.0,3.08,0.16,-0.16,0.0,0.275,0.013999999999999999,-0.013999999999999999,0.0,9.69,0.0,0.0305,0.0,0.0,0.0,14.15,0.66,-0.62,0.0,489.0,0.0
3442,12.61190667,6.46e-06,-6.46e-06,0.0,0.1058,0.0,7.37,0.77,-0.5,0.0,0.6579999999999999,0.069,-0.045,0.0,42.6,0.0,0.134,0.0,0.0,0.0,306.1,34.77,-30.37,0.0,753.0,0.0
3443,2.53918318,5.11e-06,-5.11e-06,0.0,0.0355,0.0,1.97,0.34,-0.17,0.0,0.17600000000000002,0.03,-0.015,0.0,4.54,0.0,0.0143,0.0,0.0,0.0,702.28,49.6,-45.84,0.0,1332.0,0.0
3444,6.77030201,8.86e-06,-8.86e-06,0.0,0.064,0.0,3.36,0.3,-0.3,0.0,0.3,0.027000000000000003,-0.027000000000000003,0.0,11.2,0.0,0.0354,0.0,0.0,0.0,102.87,53.88,-21.24,0.0,812.0,0.0
3445,1.6255222,1.5e-07,-1.5e-07,0.0,0.0265,0.0,10.58,3.06,-1.19,0.0,0.9440000000000001,0.273,-0.106,0.0,78.8,0.0,0.248,0.0,0.0,0.0,1137.12,89.0,-81.36,0.0,1579.0,0.0
3446,1.59474546,1.1e-07,-1.1e-07,0.0,0.0258,0.0,12.15,1.97,-1.01,0.0,1.084,0.17600000000000002,-0.09,0.0,12.2,0.0,0.0383,0.0,0.0,0.0,2132.9,230.18,-203.85,0.0,1539.0,0.0
3447,20.50586978,2.828e-05,-2.828e-05,0.0,0.1326,0.0,3.52,0.16,-0.2,0.0,0.314,0.013999999999999999,-0.018000000000000002,0.0,12.2,0.0,0.0383,0.0,0.0,0.0,15.65,0.76,-0.73,0.0,518.0,0.0
3448,3.89593684,8e-07,-8e-07,0.0,0.046,0.0,9.76,1.76,-0.97,0.0,0.871,0.157,-0.087,0.0,68.7,0.0,0.21600000000000005,0.0,0.0,0.0,458.91,51.74,-45.68,0.0,1005.0,0.0
3449,22.36656079,9.811e-05,-9.811e-05,0.0,0.1449,0.0,2.89,0.35,-0.23,0.0,0.258,0.031,-0.021,0.0,8.7,0.0,0.0274,0.0,0.0,0.0,35.34,3.66,-3.25,0.0,536.0,0.0
3450,13.722341,3.5e-05,-3.6e-05,0.0,0.094,0.0,2.24,0.44,-0.29,0.0,0.2,0.039,-0.026000000000000002,0.0,5.65,0.0,0.0178,0.0,0.16,0.0,123.52,4.04,-3.9,0.0,779.0,0.0
3451,242.4613,0.0059,-0.0064,0.0,0.64,0.0,1.71,0.34,-0.23,0.0,0.153,0.03,-0.021,0.0,3.57,0.0,0.0112,0.0,0.14,0.0,2.69,0.09,-0.09,0.0,299.0,0.0
3452,7.74809437,7.63e-06,-7.63e-06,0.0,0.081,0.0,5.95,1.83,-0.75,0.0,0.531,0.163,-0.067,0.0,29.6,0.0,0.0933,0.0,0.0,0.0,225.7,35.96,-29.99,0.0,964.0,0.0
3453,8.114379,1.125e-05,-1.125e-05,0.0,0.0649,0.0,2.09,0.09,-0.09,0.0,0.18600000000000005,0.008,-0.008,0.0,5.02,0.0,0.0158,0.0,0.0,0.0,12.99,1.34,-1.23,0.0,460.0,0.0
3454,21.81293494,7.140000000000001e-05,-7.140000000000001e-05,0.0,0.1495,0.0,3.11,0.37,-0.23,0.0,0.27699999999999997,0.033,-0.021,0.0,9.85,0.0,0.031,0.0,0.0,0.0,28.5,2.42,-2.21,0.0,639.0,0.0
3455,15.37563332,1.072e-05,-1.072e-05,0.0,0.1121,0.0,10.18,0.5,-0.77,0.0,0.9079999999999999,0.045,-0.069,0.0,73.8,0.0,0.232,0.0,0.0,0.0,31.64,3.89,-3.4,0.0,600.0,0.0
3456,6.36584161,8.1e-06,-8.1e-06,0.0,0.0659,0.0,2.8,0.52,-0.22,0.0,0.25,0.046,-0.02,0.0,8.25,0.0,0.0259,0.0,0.0,0.0,206.44,14.16,-13.11,0.0,914.0,0.0
3457,3.04033042,3e-07,-3e-07,0.0,0.0374,0.0,9.21,0.71,-0.56,0.0,0.8220000000000001,0.063,-0.05,0.0,62.3,0.0,0.196,0.0,0.0,0.0,499.06,29.5,-27.58,0.0,1021.0,0.0
3458,4.19042557,1.6e-06,-1.6e-06,0.0,0.0535,0.0,6.14,1.63,-0.7,0.0,0.5479999999999999,0.145,-0.062,0.0,31.3,0.0,0.0984,0.0,0.0,0.0,607.52,56.13,-50.52,0.0,1234.0,0.0
3459,3.70987065,3.05e-06,-3.05e-06,0.0,0.0471,0.0,4.13,0.55,-0.31,0.0,0.368,0.049,-0.027999999999999997,0.0,16.0,0.0,0.0502,0.0,0.0,0.0,472.24,41.78,-37.74,0.0,1151.0,0.0
3460,16.32976218,3.512e-05,-3.512e-05,0.0,0.1255,0.0,3.68,0.45,-0.45,0.0,0.32799999999999996,0.04,-0.04,0.0,13.1,0.0,0.0413,0.0,0.0,0.0,172.56,20.37,-17.77,0.0,727.0,0.0
3461,27.80756293,5.29e-06,-5.29e-06,0.0,0.1711,0.0,14.11,1.39,-1.21,0.0,1.2590000000000001,0.124,-0.10800000000000001,0.0,140.16303,0.0,0.441,0.0,0.0,0.0,22.24,17.69,-5.87,0.0,554.0,0.0
3462,4.8854892,9.000000000000002e-07,-9.000000000000002e-07,0.0,0.06067,0.0,18.180999999999997,0.146,-0.146,0.0,1.6219999999999999,0.013000000000000001,-0.013000000000000001,0.0,140.16303,0.0,0.441,0.0,0.0,0.0,1375.11,66.52,-63.04,0.0,1630.0,0.0
3463,80.87206390000001,0.0001727,-0.0001727,0.0,0.3577,0.0,5.99,0.91,-0.5,0.0,0.534,0.081,-0.045,0.0,30.0,0.0,0.0944,0.0,0.0,0.0,12.07,1.08,-0.98,0.0,452.0,0.0
3464,10.35533177,2.064e-05,-2.064e-05,0.0,0.0895,0.0,2.84,0.22,-0.45,0.0,0.253,0.02,-0.04,0.0,8.45,0.0,0.0266,0.0,0.0,0.0,75.62,3.51,-3.34,0.0,777.0,0.0
3465,10.52629406,1.9e-06,-1.9e-06,0.0,0.08800000000000001,0.0,9.17,0.84,-0.58,0.0,0.818,0.075,-0.052000000000000005,0.0,61.8,0.0,0.194,0.0,0.0,0.0,88.91,6.44,-5.94,0.0,713.0,0.0
3466,4.58352176,1.73e-06,-1.73e-06,0.0,0.0535,0.0,8.2,3.71,-1.39,0.0,0.732,0.331,-0.124,0.0,51.1,0.0,0.161,0.0,0.0,0.0,373.11,35.24,-31.54,0.0,1038.0,0.0
3467,3.76182115,1.161e-05,-1.161e-05,0.0,0.047,0.0,2.61,0.6,-0.43,0.0,0.233,0.054000000000000006,-0.038,0.0,7.32,0.0,0.023,0.0,0.0,0.0,514.12,45.89,-41.5,0.0,1121.0,0.0
3468,56.0560538,0.0002486,-0.0002486,0.0,0.232,0.0,2.11,0.1,-0.08,0.0,0.188,0.009000000000000001,-0.006999999999999999,0.0,5.1,0.0,0.016,0.0,0.0,0.0,0.73,0.09,-0.07,0.0,265.0,0.0
3469,41.40831347,6.96e-06,-6.96e-06,0.0,0.2162,0.0,13.17,1.19,-0.88,0.0,1.175,0.106,-0.079,0.0,2.33,0.0,0.00733,0.0,0.0,0.0,15.01,0.87,-0.82,0.0,453.0,0.0
3470,2.23749275,4.68e-06,-4.68e-06,0.0,0.0325,0.0,1.33,0.09,-0.1,0.0,0.11900000000000001,0.008,-0.009000000000000001,0.0,2.33,0.0,0.00733,0.0,0.0,0.0,336.67,10.81,-10.44,0.0,1160.0,0.0
3471,3.16789194,3.84e-06,-3.84e-06,0.0,0.0426,0.0,2.93,0.64,-0.28,0.0,0.261,0.057,-0.025,0.0,8.91,0.0,0.028,0.0,0.0,0.0,684.76,69.91,-62.24,0.0,1221.0,0.0
3472,16.08524954,2.644e-05,-2.644e-05,0.0,0.1173,0.0,2.92,0.18,-0.19,0.0,0.261,0.016,-0.017,0.0,8.85,0.0,0.0279,0.0,0.0,0.0,28.22,1.35,-1.29,0.0,613.0,0.0
3473,4.34728553,8.34e-06,-8.34e-06,0.0,0.0524,0.0,1.88,0.24,-0.15,0.0,0.168,0.021,-0.013000000000000001,0.0,4.19,0.0,0.0132,0.0,0.0,0.0,710.87,53.44,-49.14,0.0,1174.0,0.0
3474,23.58914398,6.647e-05,-6.647e-05,0.0,0.1429,0.0,3.41,0.34,-0.63,0.0,0.304,0.03,-0.055999999999999994,0.0,11.5,0.0,0.0363,0.0,0.0,0.0,15.57,0.71,-0.68,0.0,487.0,0.0
3475,21.02247699,4.431e-05,-4.431e-05,0.0,0.1378,0.0,3.41,0.14,-0.11,0.0,0.304,0.012,-0.01,0.0,11.5,0.0,0.0363,0.0,0.0,0.0,15.8,1.47,-1.32,0.0,521.0,0.0
3476,226.89047,0.0010960000000000002,-0.0010960000000000002,0.0,0.6732,0.0,4.85,0.26,-0.41,0.0,0.433,0.023,-0.037000000000000005,0.0,21.0,0.0,0.0659,0.0,0.0,0.0,0.66,0.06,-0.06,0.0,236.0,0.0
3477,7.4111410000000015,1.344e-05,-1.344e-05,0.0,0.0748,0.0,2.48,0.5,-0.29,0.0,0.221,0.045,-0.026000000000000002,0.0,6.71,0.0,0.0211,0.0,0.0,0.0,228.28,16.01,-14.76,0.0,905.0,0.0
3478,8.09888799,2.19e-06,-2.19e-06,0.0,0.0832,0.0,9.67,2.49,-1.01,0.0,0.863,0.222,-0.09,0.0,67.6,0.0,0.213,0.0,0.0,0.0,484.01,50.77,-44.95,0.0,986.0,0.0
3479,10.00652995,1.932e-05,-1.932e-05,0.0,0.0933,0.0,3.75,0.83,-0.5,0.0,0.335,0.07400000000000001,-0.045,0.0,13.5,0.0,0.0426,0.0,0.0,0.0,181.41,15.66,-14.26,0.0,876.0,0.0
3480,10.37168453,1.449e-05,-1.449e-05,0.0,0.0873,0.0,2.9,0.35,-0.17,0.0,0.259,0.031,-0.015,0.0,8.75,0.0,0.0275,0.0,0.0,0.0,42.49,1.66,-1.58,0.0,720.0,0.0
3481,3.96999,1.493e-05,-1.493e-05,0.0,0.046,0.0,1.393,0.25,-0.35,0.0,0.124,0.022000000000000002,-0.031,0.0,2.52,0.0,0.00793,0.0,0.0,0.0,229.37,41.51,-50.3,0.0,992.0,0.0
3482,4.40840023,1.493e-05,-1.493e-05,0.0,0.052000000000000005,0.0,2.42,0.25,-0.35,0.0,0.21600000000000005,0.022000000000000002,-0.031,0.0,6.44,0.0,0.0203,0.0,0.0,0.0,398.0,359.33,-131.06,0.0,1139.0,0.0
3483,2.0523499,1.5e-07,-1.5e-07,0.0,0.0322,0.0,16.56,6.97,-3.12,0.0,1.4769999999999999,0.622,-0.278,0.0,41600.0,0.0,131.0,0.0,0.0,0.0,1324.2,110.76,-100.36,0.0,1497.0,0.0
3484,5.00731778,1.25e-06,-1.25e-06,0.0,0.0556,0.0,8.52,1.83,-0.9,0.0,0.76,0.163,-0.08,0.0,54.5,0.0,0.172,0.0,0.0,0.0,234.28,170.6,-64.02,0.0,998.0,0.0
3485,4.70832654,7.3e-07,-7.3e-07,0.0,0.0539,0.0,8.41,1.61,-0.8,0.0,0.75,0.14400000000000002,-0.071,0.0,53.4,0.0,0.168,0.0,0.0,0.0,384.56,29.63,-27.13,0.0,1162.0,0.0
3486,5.39202539,6.77e-06,-6.77e-06,0.0,0.0583,0.0,2.64,0.14,-0.14,0.0,0.23600000000000002,0.012,-0.012,0.0,7.46,0.0,0.0235,0.0,0.0,0.0,138.75,12.39,-11.21,0.0,850.0,0.0
3487,4.09357325,8.1e-06,-8.1e-06,0.0,0.0514,0.0,2.63,0.71,-0.29,0.0,0.235,0.063,-0.026000000000000002,0.0,7.41,0.0,0.0233,0.0,0.0,0.0,414.6,36.57,-32.95,0.0,1182.0,0.0
3488,105.144749,0.001675,-0.001675,0.0,0.4471,0.0,2.82,0.56,-0.33,0.0,0.252,0.05,-0.028999999999999998,0.0,8.35,0.0,0.0263,0.0,0.0,0.0,5.48,0.48,-0.44,0.0,401.0,0.0
3489,4.08227507,2.3e-07,-2.3e-07,0.0,0.0479,0.0,12.19,1.58,-0.79,0.0,1.088,0.141,-0.07,0.0,10.8,0.0,0.0341,0.0,0.0,0.0,251.48,170.17,-61.38,0.0,1016.0,0.0
3490,3.31494634,1.72e-06,-1.72e-06,0.0,0.0433,0.0,3.29,0.4,-0.23,0.0,0.294,0.036000000000000004,-0.021,0.0,10.8,0.0,0.0341,0.0,0.0,0.0,339.4,20.2,-18.94,0.0,1155.0,0.0
3491,39.64317811,1.11e-05,-1.11e-05,0.0,0.215,0.0,10.63,0.85,-0.59,0.0,0.948,0.076,-0.053,0.0,79.4,0.0,0.25,0.0,0.0,0.0,10.97,0.56,-0.53,0.0,472.0,0.0
3492,21.80451088,4.512e-05,-4.512e-05,0.0,0.1406,0.0,3.26,0.32,-0.35,0.0,0.29100000000000004,0.028999999999999998,-0.031,0.0,10.7,0.0,0.0336,0.0,0.0,0.0,25.3,1.4,-1.32,0.0,543.0,0.0
3493,5.15448442,8.58e-06,-8.58e-06,0.0,0.0546,0.0,2.53,0.35,-0.31,0.0,0.226,0.031,-0.027999999999999997,0.0,6.94,0.0,0.0218,0.0,0.0,0.0,176.69,10.85,-10.19,0.0,964.0,0.0
3494,5.74347727,7.17e-06,-7.17e-06,0.0,0.0625,0.0,3.34,0.45,-0.26,0.0,0.298,0.04,-0.023,0.0,11.1,0.0,0.035,0.0,0.0,0.0,484.51,55.94,-48.93,0.0,982.0,0.0
3495,3.16635371,2.42e-06,-2.42e-06,0.0,0.0432,0.0,3.58,0.42,-0.25,0.0,0.319,0.037000000000000005,-0.022000000000000002,0.0,12.5,0.0,0.0394,0.0,0.0,0.0,1089.55,140.18,-120.77,0.0,1273.0,0.0
3496,6.49168281,2.9e-07,-2.9e-07,0.0,0.0694,0.0,12.33,0.527,-0.56,0.0,1.1,0.047,-0.05,0.0,3.09,0.0,0.00971,0.0,0.0,0.0,418.8,57.26,-48.6,0.0,1219.0,0.0
3497,2.85188338,2.9e-07,-2.9e-07,0.0,0.03997,0.0,1.569,0.135,-0.135,0.0,0.14,0.012,-0.012,0.0,3.09,0.0,0.00971,0.0,0.0,0.0,903.77,930.12,-337.88,0.0,1607.0,0.0
3498,3.85560355,2.9e-07,-2.9e-07,0.0,0.0505,0.0,13.88,3.18,-1.52,0.0,1.238,0.284,-0.136,0.0,5.39,0.0,0.017,0.0,0.0,0.0,456.7,43.18,-38.77,0.0,1212.0,0.0
3499,9.46781405,6.18e-06,-6.18e-06,0.0,0.0691,0.0,2.18,0.12,-0.16,0.0,0.19399999999999998,0.011000000000000001,-0.013999999999999999,0.0,5.39,0.0,0.017,0.0,0.0,0.0,8.56,0.87,-0.8,0.0,407.0,0.0
3500,0.89304124,4.6e-07,-4.6e-07,0.0,0.0143,0.0,1.27,0.07,-0.1,0.0,0.113,0.006,-0.009000000000000001,0.0,2.15,0.0,0.00678,0.0,0.0,0.0,199.85,20.35,-18.64,0.0,893.0,0.0
3501,20.83424726,5.682e-05,-5.682e-05,0.0,0.1483,0.0,2.82,0.46,-0.19,0.0,0.252,0.040999999999999995,-0.017,0.0,8.35,0.0,0.0263,0.0,0.0,0.0,24.51,1.56,-1.46,0.0,595.0,0.0
3502,6.10485286,2.89e-06,-2.89e-06,0.0,0.0583,0.0,3.56,0.14,-0.13,0.0,0.318,0.012,-0.012,0.0,12.4,0.0,0.039,0.0,0.0,0.0,89.25,17.97,-16.37,0.0,784.0,0.0
3503,11.51516988,1.516e-05,-1.516e-05,0.0,0.0965,0.0,2.95,0.16,-0.12,0.0,0.263,0.013999999999999999,-0.011000000000000001,0.0,9.01,0.0,0.0283,0.0,0.0,0.0,32.68,1.86,-1.74,0.0,657.0,0.0
3504,3.60147201,5.43e-06,-5.43e-06,0.0,0.0428,0.0,2.93,0.17,-0.53,0.0,0.261,0.015,-0.047,0.0,8.91,0.0,0.028,0.0,0.0,0.0,233.03,19.5,-17.79,0.0,996.0,0.0
3505,28.59915399,5.673e-05,-5.673e-05,0.0,0.1422,0.0,1.96,0.11,-0.11,0.0,0.175,0.01,-0.01,0.0,4.5,0.0,0.0142,0.0,0.0,0.0,2.3,0.23,-0.21,0.0,298.0,0.0
3506,24.58721573,8.802e-05,-8.802e-05,0.0,0.1552,0.0,2.5,0.2,-0.17,0.0,0.223,0.018000000000000002,-0.015,0.0,6.8,0.0,0.0214,0.0,0.0,0.0,27.64,2.23,-2.02,0.0,530.0,0.0
3507,12.53248465,2.295e-05,-2.295e-05,0.0,0.1054,0.0,3.32,0.49,-0.29,0.0,0.29600000000000004,0.044000000000000004,-0.026000000000000002,0.0,11.0,0.0,0.0346,0.0,0.0,0.0,115.96,10.13,-9.19,0.0,775.0,0.0
3508,7.340711,6e-06,-6e-06,0.0,0.0781,0.0,10.76,0.22,-0.22,0.0,0.96,0.02,-0.02,0.0,200.22,0.0,0.63,0.0,0.0,0.0,337.68,19.84,-18.59,0.0,1078.0,0.0
3509,3.58410122,1.99e-06,-1.99e-06,0.0,0.0462,0.0,4.57,0.53,-0.27,0.0,0.408,0.047,-0.024,0.0,18.9,0.0,0.0596,0.0,0.0,0.0,432.87,50.55,-44.42,0.0,1131.0,0.0
3510,7.03902374,1.488e-05,-1.488e-05,0.0,0.0744,0.0,2.97,1.01,-0.35,0.0,0.265,0.09,-0.031,0.0,9.11,0.0,0.0287,0.0,0.0,0.0,461.99,47.88,-42.43,0.0,1051.0,0.0
3511,8.36086824,6.31e-06,-6.31e-06,0.0,0.0744,0.0,3.24,0.11,-0.17,0.0,0.289,0.01,-0.015,0.0,10.6,0.0,0.0332,0.0,0.0,0.0,38.1,1.5,-1.45,0.0,690.0,0.0
3512,3.17926292,2.52e-06,-2.52e-06,0.0,0.0418,0.0,1.21,0.03,-0.05,0.0,0.10800000000000001,0.003,-0.004,0.0,1.92,0.0,0.00606,0.0,0.0,0.0,397.25,7.45,-7.33,0.0,1101.0,0.0
3513,12.06222443,2.649e-05,-2.649e-05,0.0,0.0993,0.0,1.62,0.12,-0.09,0.0,0.145,0.011000000000000001,-0.008,0.0,3.26,0.0,0.0102,0.0,0.0,0.0,62.95,1.71,-1.66,0.0,750.0,0.0
3514,9.93143556,5.945e-05,-5.945e-05,0.0,0.0915,0.0,2.16,0.58,-0.22,0.0,0.193,0.052000000000000005,-0.02,0.0,5.31,0.0,0.0167,0.0,0.0,0.0,286.03,29.44,-26.17,0.0,931.0,0.0
3515,3.48159251,1.115e-05,-1.115e-05,0.0,0.0435,0.0,1.11,0.13,-0.09,0.0,0.099,0.012,-0.008,0.0,1.41,0.0,0.0044399999999999995,0.0,0.0,0.0,421.61,157.19,-122.21,0.0,1156.0,0.0
3516,35.61760587,5.345e-05,-5.345e-05,0.0,0.1916,0.0,5.27,0.29,-0.28,0.0,0.47,0.026000000000000002,-0.025,0.0,24.1,0.0,0.0759,0.0,0.0,0.0,10.19,3.91,-3.0,0.0,456.0,0.0
3517,7.40742793,3.434e-05,-3.434e-05,0.0,0.0745,0.0,2.52,0.65,-0.29,0.0,0.225,0.057999999999999996,-0.026000000000000002,0.0,6.9,0.0,0.0217,0.0,0.0,0.0,439.78,47.31,-41.78,0.0,938.0,0.0
3518,17.31716585,4.602e-05,-4.602e-05,0.0,0.1054,0.0,3.1,0.23,-0.26,0.0,0.27699999999999997,0.021,-0.023,0.0,9.8,0.0,0.0308,0.0,0.0,0.0,24.63,1.88,-1.72,0.0,454.0,0.0
3519,8.884911599999997,3.4e-06,-3.4e-06,0.0,0.0818,0.0,11.77,0.34,-0.34,0.0,1.05,0.03,-0.03,0.0,3209.9,0.0,10.1,0.0,0.57,0.0,106.48,5.68,-5.33,0.0,767.0,0.0
3520,9.42887179,2.438e-05,-2.438e-05,0.0,0.093,0.0,3.07,1.06,-0.4,0.0,0.27399999999999997,0.095,-0.036000000000000004,0.0,9.64,0.0,0.0303,0.0,0.0,0.0,255.74,15.93,-14.91,0.0,1163.0,0.0
3521,4.08899022,1.934e-05,-1.934e-05,0.0,0.0533,0.0,1.62,0.65,-0.22,0.0,0.145,0.057999999999999996,-0.02,0.0,3.26,0.0,0.0102,0.0,0.0,0.0,778.59,48.48,-45.4,0.0,1537.0,0.0
3522,17.44490636,4.2e-05,-4.2e-05,0.0,0.1263,0.0,2.46,0.23,-0.18,0.0,0.21899999999999997,0.021,-0.016,0.0,6.62,0.0,0.0208,0.0,0.0,0.0,39.01,1.8,-1.71,0.0,679.0,0.0
3523,18.82747265,8.811e-05,-8.811e-05,0.0,0.1353,0.0,2.81,0.26,-0.21,0.0,0.251,0.023,-0.019,0.0,8.3,0.0,0.0261,0.0,0.0,0.0,45.28,4.53,-4.06,0.0,632.0,0.0
3524,5.74772501,8.38e-06,-8.38e-06,0.0,0.054000000000000006,0.0,1.91,0.25,-0.09,0.0,0.17,0.022000000000000002,-0.008,0.0,4.31,0.0,0.0136,0.0,0.0,0.0,41.67,1.0,-0.98,0.0,641.0,0.0
3525,14.5596237,0.0002013,-0.0002013,0.0,0.116,0.0,2.01,0.48,-0.26,0.0,0.179,0.043,-0.023,0.0,4.7,0.0,0.0148,0.0,0.0,0.0,216.47,23.78,-20.89,0.0,758.0,0.0
3526,1.26909037,1e-06,-1e-06,0.0,0.0214,0.0,1.76,0.06,-0.31,0.0,0.157,0.005,-0.027999999999999997,0.0,3.75,0.0,0.0118,0.0,0.0,0.0,889.89,26.37,-25.58,0.0,1331.0,0.0
3527,2.85313364,4.12e-06,-4.12e-06,0.0,0.0367,0.0,1.26,0.05,-0.05,0.0,0.11199999999999999,0.004,-0.004,0.0,2.13,0.0,0.006690000000000001,0.0,0.0,0.0,302.57,8.97,-8.7,0.0,1016.0,0.0
3528,1.22486632,3.84e-06,-3.84e-06,0.0,0.0219,0.0,1.12,0.09,-0.1,0.0,0.1,0.008,-0.009000000000000001,0.0,1.46,0.0,0.0045899999999999995,0.0,0.0,0.0,2174.33,833.59,-669.43,0.0,1741.0,0.0
3529,1.02267882,2.44e-06,-2.44e-06,0.0,0.019,0.0,1.36,0.46,-0.22,0.0,0.121,0.040999999999999995,-0.02,0.0,2.42,0.0,0.00761,0.0,0.0,0.0,3345.45,259.52,-237.32,0.0,1734.0,0.0
3530,12.1097104,7.142e-05,-7.142e-05,0.0,0.1019,0.0,2.48,0.55,-0.4,0.0,0.221,0.049,-0.036000000000000004,0.0,6.71,0.0,0.0211,0.0,0.0,0.0,349.19,24.02,-22.22,0.0,1005.0,0.0
3531,4.75793986,3.846e-05,-3.846e-05,0.0,0.0547,0.0,1.69,0.37,-0.29,0.0,0.151,0.033,-0.026000000000000002,0.0,3.5,0.0,0.011,0.0,0.0,0.0,1211.82,83.34,-77.11,0.0,1372.0,0.0
3532,20.4966197,0.0002282,-0.0002282,0.0,0.1447,0.0,2.12,0.47,-0.33,0.0,0.18899999999999997,0.042,-0.028999999999999998,0.0,5.14,0.0,0.0162,0.0,0.0,0.0,173.17,11.91,-11.02,0.0,843.0,0.0
3533,8.1934719,0.0001036,-0.0001036,0.0,0.0785,0.0,1.53,0.32,-0.25,0.0,0.136,0.028999999999999998,-0.022000000000000002,0.0,2.96,0.0,0.0093,0.0,0.0,0.0,588.4,40.47,-37.44,0.0,1144.0,0.0
3534,41.805985,0.0002082,-0.0002082,0.0,0.2329,0.0,2.27,0.49,-0.24,0.0,0.203,0.044000000000000004,-0.021,0.0,5.77,0.0,0.0182,0.0,0.0,0.0,19.02,16.84,-6.42,0.0,533.0,0.0
3535,1.5449298,4e-07,-4e-07,0.0,0.0274,0.0,15.244000000000002,1.345,-1.345,0.0,1.36,0.12,-0.12,0.0,638.8383,0.0,2.01,0.0,0.0,0.0,3583.67,115.38,-112.02,0.0,2140.0,0.0
3536,8.70419416,1.277e-05,-1.277e-05,0.0,0.0772,0.0,3.06,0.26,-0.24,0.0,0.273,0.023,-0.021,0.0,9.59,0.0,0.0302,0.0,0.0,0.0,84.41,4.24,-4.02,0.0,748.0,0.0
3537,2.46697439,6.58e-06,-6.58e-06,0.0,0.0333,0.0,1.48,0.12,-0.09,0.0,0.132,0.011000000000000001,-0.008,0.0,2.79,0.0,0.008790000000000001,0.0,0.0,0.0,453.65,22.79,-21.6,0.0,1139.0,0.0
