,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim
14,2825.0,157.0,-157.0,0.0,0.22,0.01,-0.01,0.0,0.19,0.02,-0.02,0.0,0.19,0.04,-0.04,0.0,5.03,0.02,-0.02,0.0
15,2300.0,80.0,-80.0,0.0,0.12,0.05,-0.04,0.0,0.48,0.03,-0.03,0.0,0.19,0.04,-0.04,0.0,4.43,0.05,-0.05,0.0
16,2300.0,80.0,-80.0,0.0,0.12,0.05,-0.04,0.0,0.08,0.06,-0.06,0.0,0.19,0.04,-0.04,0.0,4.43,0.05,-0.05,0.0
17,4045.0,35.0,-35.0,0.0,1.41,0.05,-0.05,0.0,0.6,0.05,-0.05,0.0,0.19,0.04,-0.04,0.0,4.43,0.05,-0.05,0.0
18,6331.0,61.0,-61.0,0.0,1.41,0.05,-0.05,0.0,1.93,0.27,-0.27,0.0,0.19,0.04,-0.04,0.0,4.43,0.05,-0.05,0.0
19,4415.0,70.0,-70.0,0.0,18.11,1.47,-1.47,0.0,1.23,0.15,-0.15,0.0,-0.25,0.04,-0.04,0.0,1.8,0.15,-0.15,0.0
20,4200.0,70.0,-70.0,0.0,22.03,1.0,-1.0,0.0,0.98,0.05,-0.05,0.0,-0.46,0.05,-0.05,0.0,1.71,0.05,-0.05,0.0
21,5872.0,92.94,-113.53,0.0,1.21,0.04,-0.06,0.0,1.06,0.13,-0.14,0.0,0.04,0.1,-0.1,0.0,4.3,0.07,-0.07,0.0
22,5872.0,92.94,-113.53,0.0,1.21,0.04,-0.06,0.0,1.06,0.13,-0.14,0.0,0.04,0.1,-0.1,0.0,4.3,0.07,-0.07,0.0
23,5872.0,92.94,-113.53,0.0,1.21,0.04,-0.06,0.0,1.06,0.13,-0.14,0.0,0.04,0.1,-0.1,0.0,4.3,0.07,-0.07,0.0
24,7295.0,120.09,-98.99,0.0,1.49,0.05,-0.06,0.0,1.65,0.36,-0.18,0.0,-0.027000000000000003,0.045,-0.045,0.0,4.31,0.09,-0.07,0.0
25,5758.0,101.62,-119.62,0.0,1.18,0.07,-0.04,0.0,1.03,0.17,-0.09,0.0,0.18,0.1,-0.1,0.0,4.31,0.08,-0.06,0.0
26,5172.0,18.0,-18.0,0.0,0.94,0.01,-0.01,0.0,0.91,0.01,-0.01,0.0,0.35,0.1,-0.1,0.0,4.43,0.02,-0.02,0.0
27,5172.0,18.0,-18.0,0.0,0.94,0.01,-0.01,0.0,0.91,0.01,-0.01,0.0,0.35,0.1,-0.1,0.0,4.43,0.02,-0.02,0.0
28,5172.0,18.0,-18.0,0.0,0.94,0.01,-0.01,0.0,0.91,0.01,-0.01,0.0,0.35,0.1,-0.1,0.0,4.43,0.02,-0.02,0.0
29,5172.0,18.0,-18.0,0.0,0.94,0.01,-0.01,0.0,0.91,0.01,-0.01,0.0,0.35,0.1,-0.1,0.0,4.43,0.02,-0.02,0.0
30,5172.0,18.0,-18.0,0.0,0.94,0.01,-0.01,0.0,0.91,0.01,-0.01,0.0,0.35,0.1,-0.1,0.0,4.43,0.02,-0.02,0.0
31,4938.0,33.0,-33.0,0.0,5.2,0.01,-0.01,0.0,1.44,0.03,-0.03,0.0,-0.13,0.02,-0.02,0.0,3.19,0.03,-0.03,0.0
32,5577.0,33.0,-33.0,0.0,0.96,0.01,-0.01,0.0,0.94,0.03,-0.03,0.0,-0.01,0.1,-0.1,0.0,4.34,0.03,-0.03,0.0
33,5577.0,33.0,-33.0,0.0,0.96,0.01,-0.01,0.0,0.94,0.03,-0.03,0.0,-0.01,0.1,-0.1,0.0,4.34,0.03,-0.03,0.0
34,5577.0,33.0,-33.0,0.0,0.96,0.01,-0.01,0.0,0.94,0.03,-0.03,0.0,-0.01,0.1,-0.1,0.0,4.34,0.03,-0.03,0.0
35,4826.0,45.0,-55.0,0.0,4.87,0.17,-0.14,0.0,1.34,0.11,-0.12,0.0,0.21,0.1,-0.1,0.0,3.19,0.06,-0.07,0.0
36,4826.0,45.0,-55.0,0.0,4.87,0.17,-0.14,0.0,1.34,0.11,-0.12,0.0,0.21,0.1,-0.1,0.0,3.19,0.06,-0.07,0.0
37,5495.0,18.0,-18.0,0.0,1.89,1.0,-1.0,0.0,1.09,0.02,-0.27,0.0,-0.09,0.03,-0.03,0.0,3.95,0.05,-0.05,0.0
38,4846.0,18.0,-18.0,0.0,10.5,1.0,-1.0,0.0,2.49,0.02,-0.27,0.0,0.0,0.04,-0.04,0.0,2.63,0.05,-0.05,0.0
39,4847.0,7.0,-7.0,0.0,10.3,0.57,-0.57,0.0,1.44,0.19,-0.19,0.0,-0.03,0.03,-0.03,0.0,2.57,0.03,-0.03,0.0
40,4785.0,25.0,-25.0,0.0,11.0,2.0,-1.0,0.0,2.4,0.1,-0.4,0.0,-0.06,0.03,-0.03,0.0,2.35,0.08,-0.08,0.0
41,4665.0,18.0,-18.0,0.0,11.0,0.1,-0.1,0.0,1.4,0.1,-0.1,0.0,-0.03,0.1,-0.1,0.0,2.52,0.05,-0.05,0.0
42,3700.0,100.0,-100.0,0.0,0.75,0.03,-0.03,0.0,0.5,0.03,-0.03,0.0,-0.71,0.09,-0.09,0.0,1.89,0.1,-0.1,0.0
43,3700.0,100.0,-100.0,0.0,0.75,0.03,-0.03,0.0,0.5,0.03,-0.03,0.0,-0.71,0.09,-0.09,0.0,1.89,0.1,-0.1,0.0
44,4095.0,20.0,-20.0,0.0,32.35,8.82,-8.82,0.0,1.14,0.25,-0.25,0.0,-0.71,0.09,-0.09,0.0,1.89,0.1,-0.1,0.0
45,4864.0,101.0,-101.0,0.0,0.86,0.04,-0.04,0.0,0.49,0.33,-0.33,0.0,0.17,0.08,-0.08,0.0,4.26,0.29,-0.29,0.0
46,4649.0,30.0,-30.0,0.0,8.95,1.45,-1.45,0.0,1.08,0.14,-0.14,0.0,-0.22,0.08,-0.08,0.0,2.61,0.12,-0.12,0.0
47,4796.0,117.0,-117.0,0.0,14.7,2.8,-2.8,0.0,1.1,0.2,-0.2,0.0,0.28,0.07,-0.07,0.0,2.8,0.45,-0.45,0.0
48,4259.0,64.0,-64.0,0.0,71.02,73.63,-73.63,0.0,10.83,22.96,-22.96,0.0,-0.79,0.07,-0.07,0.0,1.77,0.19,-0.19,0.0
49,4137.0,10.0,-10.0,0.0,49.0,26.0,-26.0,0.0,2.8,1.5,-1.5,0.0,-1.0,0.07,-0.07,0.0,1.51,0.05,-0.05,0.0
50,4296.0,10.0,-10.0,0.0,17.3,0.9,-0.9,0.0,0.8,0.2,-0.2,0.0,-0.46,0.07,-0.07,0.0,1.99,0.05,-0.05,0.0
51,5766.0,99.0,-99.0,0.0,1.08,0.06,-0.06,0.0,1.67,0.4,-0.4,0.0,-0.15,0.07,-0.07,0.0,4.5,0.08,-0.08,0.0
52,4414.0,15.0,-15.0,0.0,11.0,1.0,-1.0,0.0,0.74,0.39,-0.39,0.0,-0.2,0.07,-0.07,0.0,2.24,0.06,-0.06,0.0
53,4534.0,8.0,-8.0,0.0,10.33,1.81,-1.81,0.0,1.09,0.16,-0.16,0.0,-0.13,0.06,-0.06,0.0,2.48,0.04,-0.04,0.0
54,4943.0,30.0,-30.0,0.0,7.6,1.3,-1.3,0.0,1.52,0.22,-0.22,0.0,-0.19,0.06,-0.06,0.0,2.85,0.09,-0.09,0.0
55,4324.0,100.0,-100.0,0.0,0.71,0.04,-0.04,0.0,0.7,0.26,-0.26,0.0,-0.14,0.17,-0.17,0.0,4.74,0.02,-0.02,0.0
56,4324.0,100.0,-100.0,0.0,0.71,0.04,-0.04,0.0,0.7,0.26,-0.26,0.0,-0.14,0.17,-0.17,0.0,4.74,0.02,-0.02,0.0
57,4816.0,114.0,-114.0,0.0,0.71,0.04,-0.04,0.0,0.5,0.26,-0.26,0.0,-0.06,0.03,-0.03,0.0,4.43,0.22,-0.22,0.0
58,4746.0,63.0,-63.0,0.0,0.91,0.04,-0.04,0.0,0.74,0.07,-0.07,0.0,-0.07,0.03,-0.03,0.0,4.13,0.26,-0.26,0.0
59,5393.0,44.0,-44.0,0.0,0.91,0.04,-0.04,0.0,1.47,0.24,-0.24,0.0,0.38,0.15,-0.15,0.0,4.69,0.06,-0.06,0.0
60,4550.0,110.0,-110.0,0.0,0.64,0.02,-0.02,0.0,0.65,0.03,-0.03,0.0,-0.35,0.15,-0.15,0.0,4.64,0.03,-0.03,0.0
61,4550.0,110.0,-110.0,0.0,0.64,0.02,-0.02,0.0,0.65,0.03,-0.03,0.0,-0.35,0.15,-0.15,0.0,4.64,0.03,-0.03,0.0
62,4545.0,71.0,-71.0,0.0,19.17,4.96,-4.96,0.0,2.12,1.47,-1.47,0.0,-0.08,0.06,-0.06,0.0,2.2,0.2,-0.2,0.0
63,4714.0,93.0,-93.0,0.0,0.69,0.05,-0.05,0.0,0.74,0.03,-0.03,0.0,-0.03,0.06,-0.06,0.0,4.26,0.24,-0.24,0.0
64,580.5,24.5,-24.5,0.0,1.11,0.05,-0.05,0.0,0.02,0.01,-0.01,0.0,-0.3,0.25,-0.25,0.0,4.72,0.28,-0.28,0.0
65,5950.0,150.0,-150.0,0.0,1.11,0.05,-0.05,0.0,0.35,0.02,-0.02,0.0,-0.3,0.25,-0.25,0.0,4.25,0.3,-0.3,0.0
66,5950.0,150.0,-150.0,0.0,1.11,0.05,-0.05,0.0,0.9,0.02,-0.02,0.0,-0.3,0.25,-0.25,0.0,4.25,0.3,-0.3,0.0
67,5950.0,150.0,-150.0,0.0,1.11,0.05,-0.05,0.0,0.95,0.15,-0.15,0.0,-0.3,0.25,-0.25,0.0,4.25,0.3,-0.3,0.0
68,5950.0,150.0,-150.0,0.0,1.11,0.05,-0.05,0.0,0.95,0.15,-0.15,0.0,-0.3,0.25,-0.25,0.0,4.25,0.3,-0.3,0.0
69,5075.0,75.0,-75.0,0.0,0.79,0.05,-0.05,0.0,0.89,0.05,-0.05,0.0,0.26,0.07,-0.07,0.0,4.65,0.1,-0.1,0.0
70,6440.0,120.0,-120.0,0.0,1.37,0.03,-0.03,0.0,1.27,0.05,-0.05,0.0,-0.03,0.08,-0.08,0.0,4.22,0.23,-0.23,0.0
71,5675.0,80.0,-80.0,0.0,1.12,0.1,-0.09,0.0,1.08,0.08,-0.07,0.0,0.16,0.1,-0.1,0.0,4.38,0.07,-0.06,0.0
72,5945.0,90.0,-90.0,0.0,1.01,0.03,-0.03,0.0,1.09,0.02,-0.02,0.0,0.01,0.07,-0.07,0.0,4.46,0.05,-0.05,0.0
73,6035.0,100.0,-100.0,0.0,1.21,0.08,-0.08,0.0,1.13,0.09,-0.09,0.0,0.05,0.15,-0.15,0.0,4.35,0.15,-0.15,0.0
74,5650.0,100.0,-100.0,0.0,1.19,0.14,-0.13,0.0,1.1,0.08,-0.08,0.0,0.19,0.06,-0.06,0.0,4.36,0.1,-0.1,0.0
75,5740.0,80.0,-80.0,0.0,1.59,0.07,-0.07,0.0,1.04,0.1,-0.1,0.0,0.0,0.1,-0.1,0.0,4.4,0.1,-0.1,0.0
76,5440.0,100.0,-100.0,0.0,1.0,0.13,-0.13,0.0,0.95,0.15,-0.15,0.0,-0.1,0.1,-0.1,0.0,4.4,0.1,-0.1,0.0
77,6090.0,70.0,-70.0,0.0,1.65,0.04,-0.04,0.0,1.21,0.05,-0.05,0.0,-0.02,0.1,-0.1,0.0,4.07,0.03,-0.03,0.0
78,5625.0,120.0,-120.0,0.0,0.91,0.03,-0.03,0.0,0.96,0.08,-0.08,0.0,0.04,0.05,-0.05,0.0,4.53,0.02,-0.02,0.0
79,5880.0,90.0,-90.0,0.0,1.02,0.05,-0.05,0.0,1.14,0.08,-0.08,0.0,0.14,0.12,-0.12,0.0,4.35,0.11,-0.14,0.0
80,6200.0,100.0,-100.0,0.0,1.95,0.21,-0.21,0.0,1.14,0.08,-0.08,0.0,0.0,0.1,-0.1,0.0,3.7,0.1,-0.1,0.0
81,6200.0,100.0,-100.0,0.0,1.95,0.21,-0.21,0.0,1.29,0.09,-0.09,0.0,0.0,0.1,-0.1,0.0,3.7,0.1,-0.1,0.0
82,5939.0,54.0,-120.0,0.0,1.14,0.04,-0.09,0.0,1.1,0.05,-0.05,0.0,0.17,0.07,-0.12,0.0,4.36,0.07,-0.03,0.0
83,5900.0,100.0,-100.0,0.0,1.61,0.18,-0.18,0.0,1.14,0.08,-0.08,0.0,0.05,0.1,-0.1,0.0,4.3,0.2,-0.2,0.0
84,4950.0,150.0,-150.0,0.0,0.86,0.09,-0.09,0.0,0.91,0.09,-0.09,0.0,0.3,0.15,-0.15,0.0,4.55,0.15,-0.15,0.0
85,4950.0,150.0,-150.0,0.0,0.86,0.09,-0.09,0.0,0.91,0.09,-0.09,0.0,0.3,0.15,-0.15,0.0,4.55,0.15,-0.15,0.0
86,6040.0,90.0,-90.0,0.0,1.19,0.14,-0.03,0.0,1.09,0.11,-0.05,0.0,-0.01,0.13,-0.13,0.0,4.31,0.05,-0.08,0.0
87,5590.0,100.0,-100.0,0.0,1.79,0.18,-0.09,0.0,1.09,0.06,-0.06,0.0,0.01,0.13,-0.13,0.0,3.99,0.05,-0.08,0.0
88,5900.0,120.0,-120.0,0.0,1.08,0.18,-0.06,0.0,1.05,0.11,-0.11,0.0,-0.1,0.1,-0.1,0.0,4.4,0.1,-0.1,0.0
89,5150.0,100.0,-100.0,0.0,1.78,0.11,-0.11,0.0,1.01,0.14,-0.14,0.0,0.15,0.1,-0.1,0.0,3.6,0.2,-0.2,0.0
90,5260.0,100.0,-100.0,0.0,0.9,0.12,-0.12,0.0,0.97,0.14,-0.14,0.0,0.2,0.1,-0.1,0.0,4.3,0.2,-0.2,0.0
91,6740.0,140.0,-140.0,0.0,1.56,0.09,-0.09,0.0,1.37,0.09,-0.09,0.0,0.14,0.04,-0.04,0.0,4.22,0.07,-0.07,0.0
92,5650.0,100.0,-100.0,0.0,0.91,0.09,-0.03,0.0,0.98,0.03,-0.05,0.0,0.02,0.1,-0.1,0.0,4.4,0.1,-0.1,0.0
93,5700.0,120.0,-120.0,0.0,2.15,0.56,-0.66,0.0,1.25,0.22,-0.21,0.0,0.0,0.1,-0.1,0.0,3.85,0.25,-0.25,0.0
94,6190.0,60.0,-60.0,0.0,1.17,0.01,-0.03,0.0,1.16,0.03,-0.02,0.0,0.05,0.07,-0.07,0.0,4.41,0.05,-0.05,0.0
95,6100.0,65.0,-65.0,0.0,1.19,0.04,-0.04,0.0,1.0,0.02,-0.02,0.0,-0.25,0.06,-0.06,0.0,4.19,0.03,-0.03,0.0
96,6090.0,70.0,-70.0,0.0,1.02,0.03,-0.03,0.0,1.05,0.05,-0.05,0.0,-0.2,0.1,-0.1,0.0,4.43,0.1,-0.1,0.0
97,5275.0,75.0,-75.0,0.0,0.83,0.04,-0.04,0.0,0.82,0.17,-0.17,0.0,0.05,0.1,-0.1,0.0,4.5,0.1,-0.1,0.0
98,5256.0,91.33,-130.85,0.0,0.86,0.05,-0.04,0.0,0.9,0.12,-0.1,0.0,0.06,0.1,-0.1,0.0,4.52,0.08,-0.08,0.0
99,5080.0,80.0,-80.0,0.0,0.77,0.02,-0.02,0.0,0.88,0.04,-0.04,0.0,0.3,0.1,-0.1,0.0,4.58,0.08,-0.08,0.0
100,5625.0,80.0,-80.0,0.0,0.96,0.06,-0.06,0.0,0.96,0.04,-0.04,0.0,-0.01,0.06,-0.06,0.0,4.54,0.09,-0.09,0.0
101,5970.0,100.0,-100.0,0.0,0.79,0.08,-0.09,0.0,1.08,0.08,-0.07,0.0,0.0,0.2,-0.2,0.0,4.67,0.11,-0.08,0.0
102,4371.0,137.0,-137.0,0.0,0.27,0.07,-0.07,0.0,0.51,0.01,-0.01,0.0,0.18,0.09,-0.09,0.0,4.0,0.21,-0.21,0.0
103,4371.0,137.0,-137.0,0.0,0.27,0.07,-0.07,0.0,0.07,0.01,-0.01,0.0,0.18,0.09,-0.09,0.0,4.0,0.21,-0.21,0.0
104,4371.0,137.0,-137.0,0.0,0.27,0.07,-0.07,0.0,0.33,0.03,-0.03,0.0,0.18,0.09,-0.09,0.0,4.0,0.21,-0.21,0.0
105,6196.0,29.0,-29.0,0.0,1.26,0.02,-0.02,0.0,1.21,0.03,-0.03,0.0,0.18,0.09,-0.09,0.0,4.41,0.21,-0.21,0.0
106,6196.0,29.0,-29.0,0.0,1.26,0.02,-0.02,0.0,1.21,0.03,-0.03,0.0,0.18,0.09,-0.09,0.0,4.41,0.21,-0.21,0.0
107,6196.0,29.0,-29.0,0.0,1.26,0.02,-0.02,0.0,1.21,0.03,-0.03,0.0,0.18,0.09,-0.09,0.0,4.41,0.21,-0.21,0.0
108,6196.0,29.0,-29.0,0.0,1.26,0.02,-0.02,0.0,1.21,0.03,-0.03,0.0,0.18,0.09,-0.09,0.0,4.41,0.21,-0.21,0.0
109,6500.0,100.0,-100.0,0.0,1.78,0.09,-0.09,0.0,1.44,0.03,-0.03,0.0,0.18,0.09,-0.09,0.0,4.1,0.04,-0.04,0.0
110,5138.0,99.0,-99.0,0.0,0.91,0.02,-0.02,0.0,0.87,0.05,-0.05,0.0,0.18,0.09,-0.09,0.0,4.3,0.51,-0.51,0.0
111,5428.0,80.0,-80.0,0.0,0.96,0.03,-0.03,0.0,0.69,0.06,-0.06,0.0,0.0,0.15,-0.21,0.0,4.6,0.15,-0.15,0.0
112,5428.0,80.0,-80.0,0.0,0.96,0.03,-0.03,0.0,1.01,0.06,-0.06,0.0,0.0,0.15,-0.21,0.0,4.6,0.15,-0.15,0.0
113,3648.0,172.0,-143.0,0.0,0.28,0.07,-0.07,0.0,0.29,0.1,-0.08,0.0,-0.048,0.15,-0.21,0.0,5.0,0.07,-0.07,0.0
114,4520.0,108.0,-54.0,0.0,0.37,0.09,-0.04,0.0,0.41,0.11,-0.05,0.0,-0.003,0.12,-0.3,0.0,4.66,0.04,-0.03,0.0
115,4520.0,108.0,-54.0,0.0,0.66,0.04,-0.04,0.0,0.78,0.09,-0.17,0.0,-0.003,0.12,-0.3,0.0,4.66,0.04,-0.03,0.0
116,4520.0,108.0,-54.0,0.0,0.66,0.04,-0.04,0.0,1.07,0.03,-0.03,0.0,-0.003,0.12,-0.3,0.0,4.66,0.04,-0.03,0.0
117,4520.0,108.0,-54.0,0.0,0.66,0.04,-0.04,0.0,0.67,0.03,-0.04,0.0,-0.003,0.12,-0.3,0.0,4.66,0.04,-0.03,0.0
118,4520.0,108.0,-54.0,0.0,0.66,0.04,-0.04,0.0,0.73,0.04,-0.05,0.0,-0.003,0.12,-0.3,0.0,4.66,0.04,-0.03,0.0
119,5053.0,103.0,-166.0,0.0,0.63,0.04,-0.04,0.0,0.61,0.06,-0.06,0.0,0.0,0.04,-0.04,0.0,4.59,0.05,-2.86,0.0
120,5053.0,103.0,-166.0,0.0,0.63,0.04,-0.02,0.0,0.8,0.08,-0.16,0.0,0.0,0.04,-0.04,0.0,4.59,0.05,-2.86,0.0
121,5502.7,101.0,-50.5,0.0,0.83,0.09,-0.04,0.0,0.88,0.06,-0.03,0.0,0.14,0.04,-0.04,0.0,4.65,0.01,-0.01,0.0
122,4148.21,82.41,-80.21,0.0,0.82,0.1,-0.04,0.0,0.93,0.08,-0.1,0.0,0.14,0.04,-0.04,0.0,4.65,0.01,-0.01,0.0
123,4148.21,82.41,-80.21,0.0,0.67,0.07,-0.04,0.0,0.22,0.04,-0.06,0.0,0.14,0.04,-0.04,0.0,4.65,0.01,-0.01,0.0
124,4148.21,82.41,-80.21,0.0,0.67,0.07,-0.04,0.0,0.56,0.05,-0.05,0.0,0.14,0.04,-0.04,0.0,4.65,0.01,-0.01,0.0
125,4148.21,82.41,-80.21,0.0,0.37,0.08,-0.07,0.0,0.41,0.1,-0.08,0.0,0.14,0.04,-0.04,0.0,4.65,0.01,-0.01,0.0
126,4148.21,82.41,-80.21,0.0,0.67,0.04,-0.05,0.0,0.71,0.09,-0.03,0.0,0.14,0.04,-0.04,0.0,4.65,0.01,-0.01,0.0
127,4148.21,82.41,-80.21,0.0,0.57,0.03,-0.03,0.0,0.66,0.07,-0.07,0.0,0.14,0.04,-0.04,0.0,4.65,0.01,-0.01,0.0
128,6069.0,90.0,-90.0,0.0,1.39,0.02,-0.02,0.0,1.17,0.04,-0.04,0.0,0.1,0.05,-0.05,0.0,4.22,0.02,-0.02,0.0
129,4684.0,79.0,-79.0,0.0,0.75,0.03,-0.01,0.0,0.83,0.09,-0.12,0.0,-0.13699999999999998,0.127,-0.127,0.0,4.62,0.02,-0.02,0.0
130,4684.0,79.0,-79.0,0.0,1.22,0.0,-0.05,0.0,1.11,0.14,-0.12,0.0,-0.13699999999999998,0.127,-0.127,0.0,4.62,0.02,-0.02,0.0
131,4684.0,79.0,-79.0,0.0,0.98,0.01,-0.01,0.0,0.91,0.04,-0.16,0.0,-0.13699999999999998,0.127,-0.127,0.0,4.62,0.02,-0.02,0.0
132,4684.0,79.0,-79.0,0.0,0.98,0.01,-0.01,0.0,0.95,0.04,-0.04,0.0,-0.13699999999999998,0.127,-0.127,0.0,4.62,0.02,-0.02,0.0
133,4684.0,79.0,-79.0,0.0,0.67,0.02,-0.02,0.0,0.69,0.04,-0.04,0.0,-0.13699999999999998,0.127,-0.127,0.0,4.62,0.02,-0.02,0.0
134,4684.0,79.0,-79.0,0.0,0.67,0.02,-0.02,0.0,0.69,0.04,-0.04,0.0,-0.13699999999999998,0.127,-0.127,0.0,4.62,0.02,-0.02,0.0
135,5617.0,86.0,-86.0,0.0,1.01,0.04,-0.04,0.0,0.94,0.04,-0.04,0.0,0.13,0.06,-0.06,0.0,4.45,0.03,-0.03,0.0
136,5617.0,86.0,-86.0,0.0,0.98,0.02,-0.02,0.0,0.97,0.04,-0.04,0.0,0.13,0.06,-0.06,0.0,4.45,0.03,-0.03,0.0
137,5617.0,86.0,-86.0,0.0,0.98,0.02,-0.02,0.0,0.97,0.04,-0.04,0.0,0.13,0.06,-0.06,0.0,4.45,0.03,-0.03,0.0
138,6202.0,52.0,-50.0,0.0,1.59,0.03,-0.03,0.0,1.32,0.04,-0.04,0.0,0.141,0.08199999999999999,-0.085,0.0,4.16,0.02,-0.02,0.0
139,4898.0,68.0,-68.0,0.0,2.7,0.12,-0.12,0.0,0.9,0.09,-0.09,0.0,-0.23,0.04,-0.04,0.0,3.52,0.03,-0.03,0.0
140,5430.0,85.0,-85.0,0.0,1.71,0.04,-0.04,0.0,1.05,0.05,-0.05,0.0,0.2,0.05,-0.05,0.0,3.99,0.03,-0.03,0.0
141,5430.0,85.0,-85.0,0.0,1.71,0.04,-0.04,0.0,1.05,0.05,-0.05,0.0,0.2,0.05,-0.05,0.0,3.99,0.03,-0.03,0.0
142,5430.0,85.0,-85.0,0.0,1.71,0.04,-0.04,0.0,1.05,0.05,-0.05,0.0,0.2,0.05,-0.05,0.0,3.99,0.03,-0.03,0.0
143,2838.0,32.0,-32.0,0.0,0.31,0.01,-0.01,0.0,0.05,0.02,-0.02,0.0,0.04,0.1,-0.11,0.0,4.93,0.03,-0.03,0.0
144,3348.0,32.0,-32.0,0.0,0.31,0.01,-0.01,0.0,0.29,0.02,-0.02,0.0,0.04,0.1,-0.11,0.0,4.93,0.03,-0.03,0.0
145,2953.0,98.0,-98.0,0.0,0.16,0.01,-0.01,0.0,0.12,0.01,-0.01,0.0,-0.08,0.08,-0.08,0.0,4.88,0.07,-0.07,0.0
146,2953.0,98.0,-98.0,0.0,0.16,0.01,-0.01,0.0,0.12,0.01,-0.01,0.0,-0.08,0.08,-0.08,0.0,4.88,0.07,-0.07,0.0
147,2953.0,98.0,-98.0,0.0,0.16,0.01,-0.01,0.0,0.12,0.01,-0.01,0.0,-0.08,0.08,-0.08,0.0,4.88,0.07,-0.07,0.0
148,3270.0,140.0,-140.0,0.0,0.21,0.01,-0.01,0.0,0.18,0.02,-0.02,0.0,-0.12,0.15,-0.15,0.0,4.88,0.07,-0.07,0.0
149,3270.0,140.0,-140.0,0.0,0.21,0.01,-0.01,0.0,0.18,0.02,-0.02,0.0,0.39,0.15,-0.15,0.0,4.87,0.0,0.0,0.0
150,3287.0,157.0,-157.0,0.0,0.36,0.01,-0.01,0.0,0.34,0.02,-0.02,0.0,0.39,0.15,-0.15,0.0,4.87,0.0,0.0,0.0
151,3287.0,157.0,-157.0,0.0,0.36,0.01,-0.01,0.0,0.34,0.02,-0.02,0.0,0.39,0.15,-0.15,0.0,4.87,0.0,0.0,0.0
152,3026.0,150.0,-150.0,0.0,0.22,0.01,-0.01,0.0,0.15,0.01,-0.01,0.0,0.39,0.15,-0.15,0.0,4.94,0.01,-0.01,0.0
153,3458.0,140.0,-133.0,0.0,0.39,0.02,-0.02,0.0,0.38,0.02,-0.02,0.0,0.1,0.1,-0.1,0.0,4.89,0.1,-0.1,0.0
154,3236.0,51.0,-51.0,0.0,0.19,0.01,-0.01,0.0,0.18,0.02,-0.02,0.0,-0.04,0.16,-0.16,0.0,5.09,0.07,-0.07,0.0
155,4640.0,100.0,-100.0,0.0,0.69,0.03,-0.03,0.0,0.73,0.07,-0.07,0.0,0.003,0.06,-0.06,0.0,4.61,0.05,-0.06,0.0
156,3607.0,68.0,-68.0,0.0,0.38,0.05,-0.05,0.0,0.38,0.05,-0.05,0.0,-0.34,0.09,-0.09,0.0,4.87,0.04,-0.04,0.0
157,3607.0,68.0,-68.0,0.0,0.38,0.05,-0.05,0.0,0.38,0.05,-0.05,0.0,-0.34,0.09,-0.09,0.0,4.87,0.04,-0.04,0.0
158,4347.0,100.0,-100.0,0.0,0.38,0.02,-0.02,0.0,0.69,0.03,-0.03,0.0,0.3,0.1,-0.1,0.0,4.83,0.2,-0.2,0.0
159,3370.0,100.0,-100.0,0.0,0.38,0.02,-0.02,0.0,0.36,0.03,-0.03,0.0,0.3,0.1,-0.1,0.0,4.83,0.2,-0.2,0.0
160,3370.0,100.0,-100.0,0.0,0.38,0.02,-0.02,0.0,0.36,0.03,-0.03,0.0,0.3,0.1,-0.1,0.0,4.83,0.2,-0.2,0.0
161,3370.0,100.0,-100.0,0.0,0.38,0.02,-0.02,0.0,0.36,0.03,-0.03,0.0,0.3,0.1,-0.1,0.0,4.83,0.2,-0.2,0.0
162,3370.0,100.0,-100.0,0.0,0.38,0.02,-0.02,0.0,0.36,0.03,-0.03,0.0,0.3,0.1,-0.1,0.0,4.83,0.2,-0.2,0.0
163,3371.0,49.0,-49.0,0.0,0.29,0.03,-0.03,0.0,0.43,0.08,-0.08,0.0,0.09,0.17,-0.17,0.0,4.7,0.2,-0.2,0.0
164,3371.0,49.0,-49.0,0.0,0.29,0.03,-0.03,0.0,0.43,0.08,-0.08,0.0,0.09,0.17,-0.17,0.0,4.7,0.2,-0.2,0.0
165,3564.0,49.0,-49.0,0.0,0.29,0.03,-0.03,0.0,0.43,0.08,-0.08,0.0,0.09,0.17,-0.17,0.0,4.7,0.2,-0.2,0.0
166,3564.0,49.0,-49.0,0.0,0.29,0.03,-0.03,0.0,0.62,0.08,-0.08,0.0,0.09,0.17,-0.17,0.0,4.7,0.2,-0.2,0.0
167,3564.0,49.0,-49.0,0.0,0.29,0.03,-0.03,0.0,0.58,0.02,-0.02,0.0,0.09,0.17,-0.17,0.0,4.7,0.2,-0.2,0.0
168,3564.0,49.0,-49.0,0.0,0.29,0.03,-0.03,0.0,0.58,0.02,-0.02,0.0,0.09,0.17,-0.17,0.0,4.7,0.2,-0.2,0.0
169,3542.0,49.0,-49.0,0.0,0.29,0.03,-0.03,0.0,0.53,0.02,-0.02,0.0,0.09,0.17,-0.17,0.0,4.7,0.2,-0.2,0.0
